GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
False,Adult,,,Older,,EggShell,,Economy,Excellent,TwentyThou,False,Normal,False,,False,,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,,Middle,Psychopath,Older,,,,FamilySedan,Normal,TwentyThou,False,Expert,False,Thousand,False,FiveThou,City,False,TenThou,,False,,Fair,False,,Many
False,Senior,UpperMiddle,Cautious,Current,,Football,,FamilySedan,Excellent,FiftyThou,False,Expert,True,Thousand,False,TwentyThou,,True,Thousand,,True,Thousand,Excellent,True,,
False,Adult,UpperMiddle,Adventurous,Current,,Football,,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,,False,TenThou,Thousand,True,Thousand,Good,True,Thousand,
False,Adult,,Adventurous,Older,,EggShell,,Economy,,FiftyThou,False,Normal,False,Thousand,False,,,False,Thousand,Thousand,True,,,False,,
False,Senior,Prole,Normal,Older,,,,SportsCar,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,,Prole,Cautious,,,EggShell,,SportsCar,Excellent,TwentyThou,False,Normal,False,Thousand,False,FiveThou,,True,Thousand,Thousand,False,,Poor,True,Thousand,Zero
False,Senior,Wealthy,Cautious,Current,Mild,EggShell,Mild,,Poor,Domino,True,SubStandard,True,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,,Poor,True,,
False,Senior,Prole,Cautious,Older,,,,Economy,Normal,TwentyThou,False,,True,Thousand,False,TenThou,City,False,TenThou,,False,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,,,,EggShell,,Economy,Normal,,False,Normal,False,Thousand,False,,Suburb,False,Thousand,,True,Thousand,,False,Thousand,Zero
False,Senior,Prole,Cautious,Older,,EggShell,,,Excellent,TwentyThou,False,Expert,True,Thousand,False,TwentyThou,Rural,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,
False,Adult,,,Current,,Tank,,FamilySedan,Poor,,True,SubStandard,False,Thousand,False,TwentyThou,Secure,False,TenThou,Thousand,True,Thousand,,True,Thousand,
True,Adolescent,,Adventurous,Older,Moderate,,Severe,,Poor,TwentyThou,False,SubStandard,False,HundredThou,False,TwentyThou,Suburb,False,,TenThou,True,,Good,False,Thousand,Many
False,Adult,Prole,Normal,Older,,EggShell,Severe,Economy,Poor,FiftyThou,False,,False,TenThou,False,FiveThou,City,True,HundredThou,TenThou,False,Thousand,Fair,False,TenThou,Many
False,Senior,Prole,Cautious,Older,,Tank,,FamilySedan,,FiftyThou,False,Normal,True,Thousand,False,TenThou,City,True,Thousand,Thousand,True,Thousand,,False,Thousand,Zero
False,Adult,Middle,Adventurous,Older,,Football,,FamilySedan,Poor,,False,Normal,False,Thousand,False,,Suburb,False,Thousand,Thousand,True,,Poor,False,Thousand,One
False,Adult,Prole,Cautious,,,EggShell,,Economy,Normal,FiveThou,False,Normal,False,Thousand,False,TenThou,City,True,Thousand,Thousand,False,,Poor,False,Thousand,
False,Adolescent,Prole,Adventurous,Older,Mild,EggShell,Mild,Economy,,TwentyThou,False,,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,,False,Thousand,Many
False,Senior,Prole,Normal,Older,Moderate,EggShell,Moderate,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,,City,False,,TenThou,False,Thousand,Fair,True,Thousand,Many
False,Adolescent,,,,,EggShell,,Economy,Normal,,False,Normal,False,,False,FiveThou,,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Normal,Older,,EggShell,,Economy,Poor,TwentyThou,False,SubStandard,False,,False,,Suburb,False,,Thousand,False,,Poor,False,Thousand,Many
False,Adult,UpperMiddle,Cautious,Current,,EggShell,,,Normal,TwentyThou,True,Normal,False,Thousand,False,,Secure,True,TenThou,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Senior,,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,,False,SubStandard,False,,False,TenThou,City,False,,TenThou,True,HundredThou,Poor,False,Thousand,Many
False,Adult,,Normal,Older,,Football,,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Rural,False,Thousand,,False,Thousand,Good,True,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,,Tank,,,Normal,,True,Normal,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
False,Adolescent,Prole,Normal,Older,Mild,EggShell,Mild,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,False,,Poor,False,Thousand,Many
False,Adult,Middle,Normal,,,Football,,,Normal,TwentyThou,True,Normal,False,Thousand,False,TwentyThou,,False,Thousand,Thousand,True,Thousand,,True,Thousand,Zero
False,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,,Tank,,Luxury,Excellent,Domino,True,Expert,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,,True,Thousand,Zero
False,Senior,Prole,Cautious,Older,,EggShell,,Economy,Normal,FiveThou,False,Normal,True,Thousand,False,TwentyThou,City,True,Thousand,Thousand,True,,Fair,False,Thousand,Zero
False,Adult,Middle,Adventurous,,Moderate,,Moderate,Economy,Poor,TwentyThou,False,,False,,False,FiveThou,Suburb,False,TenThou,Thousand,False,TenThou,Poor,True,TenThou,Many
False,Adult,Middle,Normal,Older,Moderate,EggShell,Moderate,,Poor,,False,SubStandard,False,,False,TenThou,Secure,False,TenThou,,False,Thousand,Poor,True,Thousand,Many
False,Adult,,Normal,Current,,EggShell,,SportsCar,Normal,Domino,False,,False,,False,TenThou,Suburb,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,Severe,,Severe,Luxury,,FiftyThou,True,SubStandard,False,,False,,Suburb,True,HundredThou,Thousand,True,Thousand,Good,True,,Many
False,Adolescent,Prole,Cautious,,,EggShell,,Economy,Poor,FiveThou,False,SubStandard,False,Thousand,False,TenThou,,True,Thousand,Thousand,True,Thousand,,False,,Zero
False,Adolescent,Prole,Normal,Current,,EggShell,,,,FiveThou,False,Normal,False,Thousand,False,,Rural,False,,Thousand,False,Thousand,Fair,True,Thousand,Zero
False,Senior,UpperMiddle,Cautious,Current,,Tank,,Luxury,Excellent,FiftyThou,True,Expert,True,,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,,,Adventurous,Current,,Football,,FamilySedan,,FiveThou,True,Normal,False,,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adult,Prole,Adventurous,Older,,,,Economy,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Poor,True,Thousand,
False,Adult,Prole,Normal,Older,,EggShell,,SportsCar,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,,False,TenThou,,True,Thousand,,False,,Zero
True,Adolescent,Middle,Adventurous,Older,,Tank,,FamilySedan,Poor,FiveThou,False,SubStandard,False,Thousand,False,TenThou,,False,Thousand,Thousand,False,Thousand,Excellent,False,Thousand,Many
False,Adolescent,Middle,Normal,Current,Mild,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,,True,Thousand,Thousand,False,,Good,True,Thousand,Many
False,Adult,Prole,Cautious,Older,,EggShell,,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,True,,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Adventurous,Older,,EggShell,,,Poor,FiveThou,False,SubStandard,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,,Poor,False,Thousand,Many
True,Adolescent,Middle,,Older,Mild,EggShell,Mild,Economy,,FiftyThou,False,SubStandard,False,,False,FiveThou,Suburb,True,,Thousand,True,Thousand,Poor,False,,Many
False,,Middle,,Current,,EggShell,Severe,SportsCar,Poor,,True,SubStandard,False,HundredThou,False,TwentyThou,,False,HundredThou,HundredThou,True,,Poor,True,HundredThou,Many
False,Senior,Prole,Normal,Older,,EggShell,,SportsCar,Excellent,FiftyThou,False,,True,Thousand,False,FiveThou,City,True,Thousand,,True,Thousand,Good,True,Thousand,Zero
False,Adult,UpperMiddle,,Older,,EggShell,,SportsCar,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiveThou,Rural,True,TenThou,Thousand,True,Thousand,,False,Thousand,
False,,Prole,Normal,Current,Severe,Football,Severe,FamilySedan,,,False,SubStandard,False,,False,TwentyThou,City,False,HundredThou,TenThou,True,Thousand,Good,True,Thousand,
False,,,Normal,Older,,,,FamilySedan,,,False,Normal,False,Thousand,False,TwentyThou,Suburb,False,TenThou,,True,Thousand,Fair,False,,
False,Adult,Prole,Normal,Older,,Football,,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,,,,EggShell,,Economy,,Domino,False,Normal,False,Thousand,False,TenThou,Suburb,True,Thousand,Thousand,True,Thousand,Poor,True,,Zero
False,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,FiveThou,False,,False,Thousand,False,TenThou,,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Cautious,Older,Severe,EggShell,Severe,Economy,Poor,,False,SubStandard,False,,False,FiveThou,City,True,TenThou,TenThou,False,,Fair,False,,Many
False,Adult,Prole,Cautious,Older,,Tank,,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,City,True,TenThou,Thousand,True,,Good,False,Thousand,Zero
False,Senior,Prole,Cautious,Older,,Tank,,FamilySedan,Normal,,False,,True,Thousand,False,FiveThou,City,False,Thousand,,True,Thousand,Excellent,False,,Zero
False,Adolescent,Middle,,Current,,Football,,FamilySedan,Poor,FiveThou,False,SubStandard,False,Thousand,False,TwentyThou,Suburb,False,Thousand,,False,,Excellent,True,Thousand,Many
False,,UpperMiddle,,,,,,Luxury,Normal,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,City,False,,Thousand,True,Thousand,Good,True,Thousand,
True,,UpperMiddle,,Older,,Football,,Luxury,,FiftyThou,False,Expert,False,Thousand,False,,Secure,True,Thousand,Thousand,True,Thousand,,True,Thousand,One
False,Senior,,,Older,,EggShell,,SportsCar,Normal,FiveThou,False,Normal,False,Thousand,False,FiftyThou,Rural,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,One
False,Adult,Middle,,Older,,Tank,,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,,Good,False,,Many
False,Adult,,Normal,Current,,Football,,FamilySedan,Excellent,TwentyThou,True,Expert,False,Thousand,False,TwentyThou,City,False,,Thousand,False,Thousand,Excellent,True,Thousand,Zero
False,Adult,Prole,Normal,Older,,,,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,,False,Thousand,Poor,False,Thousand,Zero
False,,Wealthy,Cautious,Current,,Football,,,,TwentyThou,True,SubStandard,True,Thousand,False,Million,Secure,True,TenThou,Thousand,True,Thousand,Excellent,True,,
False,Adult,Middle,,Older,,EggShell,Moderate,Economy,,,False,,False,,False,FiveThou,,False,Thousand,Thousand,True,Thousand,Poor,False,,One
False,Adult,Prole,Normal,,,EggShell,,Economy,Poor,FiveThou,False,,False,Thousand,False,TenThou,City,False,Thousand,Thousand,False,,Poor,False,Thousand,Many
False,Adult,,,Older,,EggShell,,,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,False,Thousand,,False,Thousand,Fair,True,Thousand,
False,Adult,Middle,Normal,Older,,EggShell,,SportsCar,Normal,TwentyThou,False,Normal,False,,False,TwentyThou,Secure,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,,Middle,Normal,,,Tank,Moderate,FamilySedan,Poor,Domino,False,SubStandard,False,TenThou,False,,,False,TenThou,Thousand,True,Thousand,Good,False,Thousand,Many
False,Adult,Middle,,Older,,Football,,FamilySedan,,,False,Normal,False,Thousand,False,TwentyThou,,False,Thousand,Thousand,True,,Fair,False,,Zero
False,Senior,UpperMiddle,Normal,,,EggShell,,SportsCar,Normal,FiftyThou,True,Normal,False,,False,TwentyThou,Secure,True,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adult,Middle,,Older,,Tank,,FamilySedan,Normal,FiftyThou,False,Normal,False,,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Good,False,Thousand,Many
False,Adult,Middle,Normal,Current,,Football,,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,,Middle,Adventurous,Older,,Tank,,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Many
False,Senior,UpperMiddle,Cautious,Current,,EggShell,,Luxury,,,True,Normal,True,Thousand,False,,Secure,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adult,Middle,Adventurous,Older,,,,FamilySedan,Poor,FiftyThou,False,,False,,False,TenThou,,False,Thousand,Thousand,True,Thousand,,False,Thousand,Zero
False,Adult,Middle,Psychopath,Older,,EggShell,,Economy,Excellent,TwentyThou,False,Normal,False,Thousand,False,TenThou,City,False,Thousand,,True,Thousand,,False,Thousand,Many
False,Senior,UpperMiddle,Adventurous,Current,,EggShell,,SportsCar,Poor,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,Suburb,False,,Thousand,True,Thousand,Poor,True,Thousand,
False,Adult,Prole,Normal,Current,,Football,,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,City,False,,Thousand,True,Thousand,Good,True,Thousand,One
False,Adult,Prole,Cautious,,,EggShell,,Economy,Excellent,FiveThou,False,Normal,False,Thousand,False,TenThou,,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Senior,,Cautious,Older,,EggShell,,Economy,Normal,FiftyThou,False,Normal,True,Thousand,False,FiveThou,,True,TenThou,,True,,,False,Thousand,Zero
False,Adult,Middle,Adventurous,Current,,Tank,,,Poor,TwentyThou,True,SubStandard,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adolescent,UpperMiddle,,Current,,,,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,False,TenThou,Thousand,False,Thousand,,True,Thousand,Zero
False,Adult,Middle,,,,Football,,FamilySedan,Normal,,False,,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,False,Thousand,,False,Thousand,Zero
False,,UpperMiddle,Psychopath,Current,,Tank,Mild,Luxury,Poor,FiftyThou,True,SubStandard,False,Thousand,False,FiftyThou,City,False,Thousand,Thousand,True,Thousand,,True,Thousand,Many
False,Adult,Prole,,,,Football,,,,TwentyThou,False,Normal,False,Thousand,False,TenThou,,False,Thousand,Thousand,True,Thousand,Good,False,,Many
False,Senior,Prole,,Older,,Football,,FamilySedan,Excellent,TwentyThou,False,Expert,True,Thousand,False,,City,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adolescent,,Adventurous,Older,,EggShell,,Economy,Poor,FiftyThou,False,,False,Thousand,False,,City,False,Thousand,,False,Thousand,Poor,False,Thousand,Many
False,Adult,Middle,Normal,Current,,EggShell,,FamilySedan,Poor,TwentyThou,True,SubStandard,False,,False,TenThou,Suburb,True,,Thousand,False,Thousand,Poor,True,Thousand,Many
False,Adult,Middle,Normal,Older,,Football,,FamilySedan,,FiveThou,False,Normal,False,Thousand,False,TenThou,,False,Thousand,Thousand,True,,Good,True,,Zero
False,Adult,Prole,Normal,Older,,EggShell,,,Normal,TwentyThou,False,Normal,False,,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,,False,Thousand,Zero
False,Senior,Prole,Cautious,Older,,EggShell,,,Excellent,TwentyThou,False,Expert,True,Thousand,False,,,True,Thousand,Thousand,False,Thousand,Fair,False,Thousand,
False,Senior,Middle,Cautious,Older,,EggShell,,SportsCar,,FiftyThou,False,Expert,True,Thousand,False,TwentyThou,Secure,True,,,True,Thousand,Fair,True,Thousand,Zero
True,Adolescent,Middle,Adventurous,Current,,,,,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TwentyThou,,False,Thousand,Thousand,True,,Good,True,Thousand,Many
False,Adolescent,UpperMiddle,Adventurous,Older,,Tank,,Luxury,,FiftyThou,False,Expert,False,Thousand,False,FiftyThou,City,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,Moderate,Football,,Luxury,Normal,Domino,True,Normal,False,HundredThou,False,FiftyThou,Secure,False,,HundredThou,True,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,Normal,,,EggShell,,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,,Prole,Adventurous,Older,,,,Economy,Poor,FiftyThou,False,SubStandard,False,,False,,City,False,Thousand,,True,Thousand,Poor,False,Thousand,Many
False,,Prole,Normal,,,Football,,Economy,Normal,FiftyThou,False,Normal,False,,False,TwentyThou,Suburb,False,,Thousand,False,,Good,True,Thousand,Zero
False,Senior,UpperMiddle,Cautious,,,Football,,FamilySedan,Excellent,FiftyThou,False,Expert,True,Thousand,False,TwentyThou,Secure,True,,Thousand,True,Thousand,,True,Thousand,
False,Adult,,Cautious,Older,Severe,EggShell,,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,City,True,HundredThou,HundredThou,True,Thousand,Poor,False,Thousand,Many
True,Adolescent,,Normal,,,Football,,Economy,Normal,,False,,False,,False,,City,False,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,Adventurous,Older,,EggShell,,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,TenThou,,True,Thousand,Fair,False,Thousand,One
False,Adult,,,Current,,Football,,FamilySedan,Poor,,True,,False,Thousand,False,TwentyThou,Rural,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Many
False,Adolescent,Prole,Normal,,,EggShell,,Economy,,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adolescent,Middle,Normal,Older,,,,Economy,,TwentyThou,False,Normal,False,Thousand,False,FiveThou,,True,Thousand,Thousand,True,,Poor,False,Thousand,Zero
False,Senior,UpperMiddle,Normal,Older,,EggShell,Moderate,Economy,Poor,TwentyThou,False,SubStandard,False,TenThou,False,TenThou,,True,,TenThou,True,,Poor,False,,Many
False,Adult,Prole,,Older,,EggShell,,,Poor,,False,SubStandard,False,,False,TenThou,City,False,,,True,Thousand,Fair,False,,
False,Adult,Prole,Adventurous,,,Football,,,Excellent,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Good,False,Thousand,One
False,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,Domino,False,Normal,False,Thousand,False,FiveThou,Suburb,False,TenThou,,True,Thousand,Excellent,False,Thousand,
False,Adult,Middle,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,False,,False,,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Normal,Current,,,,FamilySedan,,TwentyThou,False,Expert,False,Thousand,False,TwentyThou,Suburb,False,,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,,UpperMiddle,Normal,Current,,Football,,Luxury,Poor,TwentyThou,True,SubStandard,False,Thousand,False,,Rural,True,,Thousand,True,Thousand,,True,Thousand,Many
False,Adult,Prole,Adventurous,,,EggShell,,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,,False,TenThou,Thousand,False,Thousand,Poor,False,Thousand,One
False,Adult,Middle,Normal,Current,,Football,,FamilySedan,Normal,TwentyThou,False,,False,,False,TwentyThou,Suburb,True,Thousand,,False,Thousand,Good,True,Thousand,Zero
