GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
False,Adult,Middle,Psychopath,Older,,Football,,,,TwentyThou,False,Expert,False,Thousand,False,FiveThou,City,False,TenThou,,False,,Fair,False,Thousand,
False,Senior,UpperMiddle,,Current,,Football,,FamilySedan,Excellent,FiftyThou,False,Expert,True,,False,TwentyThou,Secure,True,Thousand,Thousand,True,,Excellent,True,Thousand,Zero
False,Adult,UpperMiddle,Adventurous,Current,,,,,,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,City,False,TenThou,,True,Thousand,Good,True,Thousand,Zero
False,,UpperMiddle,,,,EggShell,,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,,,False,,Thousand,True,,Poor,False,Thousand,Zero
False,,Prole,Normal,,,EggShell,,SportsCar,,FiftyThou,False,,False,Thousand,False,,City,False,Thousand,Thousand,True,Thousand,,False,Thousand,Zero
False,Adult,Prole,Cautious,Older,,,,SportsCar,,TwentyThou,False,Normal,False,Thousand,False,,Suburb,True,,Thousand,False,Thousand,Poor,True,Thousand,
False,Senior,,Cautious,Current,,EggShell,,SportsCar,Poor,Domino,True,SubStandard,True,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,,Poor,True,Thousand,
False,,Prole,Cautious,,,EggShell,,Economy,Normal,,False,Normal,True,Thousand,False,TenThou,,False,TenThou,,False,Thousand,Poor,False,Thousand,Zero
False,,Middle,,Older,,EggShell,,Economy,Normal,Domino,False,Normal,False,,False,FiveThou,,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,
False,Senior,Prole,Cautious,,,EggShell,,SportsCar,Excellent,TwentyThou,False,,True,Thousand,False,,,True,,,False,,Poor,False,Thousand,
False,Adult,Middle,Normal,,,Tank,,FamilySedan,,TwentyThou,True,SubStandard,False,,False,TwentyThou,,False,TenThou,Thousand,True,Thousand,,True,Thousand,Many
True,Adolescent,UpperMiddle,Adventurous,Older,Moderate,Tank,Severe,,Poor,TwentyThou,False,SubStandard,False,,False,,Suburb,False,HundredThou,TenThou,True,Thousand,Good,False,,
False,Adult,,Normal,Older,Severe,,Severe,Economy,Poor,,False,,False,TenThou,False,FiveThou,,True,HundredThou,TenThou,False,,Fair,False,TenThou,Many
False,Senior,,Cautious,Older,,Tank,,FamilySedan,Normal,FiftyThou,False,,True,Thousand,False,TenThou,,True,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adult,,Adventurous,,,Football,,FamilySedan,Poor,FiftyThou,False,Normal,False,Thousand,False,TenThou,,False,Thousand,,True,Thousand,Poor,False,Thousand,One
False,Adult,Prole,Cautious,Older,,,,,Normal,FiveThou,False,Normal,False,,False,TenThou,City,True,Thousand,Thousand,False,Thousand,,False,,Zero
False,Adolescent,Prole,Adventurous,,Mild,EggShell,Mild,,Poor,,False,,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Senior,Prole,Normal,Older,Moderate,EggShell,,,Poor,,False,SubStandard,False,TenThou,False,FiveThou,City,False,HundredThou,,False,Thousand,Fair,True,Thousand,Many
False,,Middle,Normal,,,,,,Normal,,False,Normal,False,,False,FiveThou,,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Normal,Older,,EggShell,,Economy,Poor,,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adult,,,Current,,EggShell,,SportsCar,Normal,TwentyThou,True,Normal,False,,False,TwentyThou,Secure,True,,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,,Prole,,,Severe,EggShell,Severe,Economy,Poor,TwentyThou,False,,False,TenThou,False,TenThou,City,False,TenThou,TenThou,True,HundredThou,,False,Thousand,Many
False,,Prole,Normal,Older,,Football,,,Normal,TwentyThou,False,,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,False,Thousand,,True,Thousand,Zero
False,Adult,,,Current,,Tank,,Luxury,Normal,,True,Normal,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,False,,Excellent,True,Thousand,
False,Adolescent,Prole,,Older,,EggShell,Mild,Economy,Poor,TwentyThou,False,,False,Thousand,False,FiveThou,,False,Thousand,Thousand,False,,Poor,False,,Many
False,Adult,,Normal,,,,,FamilySedan,Normal,TwentyThou,True,Normal,False,,False,TwentyThou,,False,Thousand,Thousand,True,Thousand,,True,Thousand,Zero
False,Adult,Prole,Normal,,,EggShell,,Economy,Normal,,False,,False,,False,FiveThou,City,False,Thousand,,True,Thousand,Poor,False,Thousand,Zero
False,Adult,,Normal,,,Tank,,Luxury,Excellent,Domino,True,,False,Thousand,False,,Secure,True,,,True,,Excellent,True,Thousand,Zero
False,,Prole,,Older,,EggShell,,Economy,Normal,,False,,True,Thousand,False,TwentyThou,,True,Thousand,Thousand,True,,,False,Thousand,Zero
False,Adult,Middle,Adventurous,Current,Moderate,EggShell,Moderate,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,,Thousand,False,,,True,,Many
False,,,,,Moderate,EggShell,Moderate,SportsCar,Poor,FiftyThou,False,SubStandard,False,TenThou,False,TenThou,Secure,False,TenThou,Thousand,False,,Poor,True,Thousand,Many
False,Adult,UpperMiddle,,Current,,EggShell,,SportsCar,Normal,Domino,False,,False,,False,TenThou,Suburb,True,,Thousand,True,,Poor,True,,Zero
False,Adult,UpperMiddle,Normal,,,Football,Severe,Luxury,Poor,FiftyThou,True,SubStandard,False,,False,FiftyThou,Suburb,True,HundredThou,Thousand,True,Thousand,,True,,Many
False,Adolescent,,Cautious,Older,,,,,Poor,FiveThou,False,,False,Thousand,False,,Rural,True,Thousand,Thousand,True,,Poor,False,Thousand,Zero
False,Adolescent,Prole,Normal,Current,,EggShell,,Economy,Normal,FiveThou,False,Normal,False,,False,TenThou,Rural,False,Thousand,Thousand,False,,Fair,True,Thousand,Zero
False,Senior,UpperMiddle,,Current,,Tank,,Luxury,Excellent,FiftyThou,True,Expert,True,Thousand,False,FiftyThou,Secure,True,,,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Adventurous,,,,,,Normal,,True,Normal,False,,False,TwentyThou,Suburb,False,Thousand,,True,Thousand,Fair,True,,Zero
False,Adult,,Adventurous,Older,,EggShell,,Economy,,FiftyThou,False,Expert,False,,False,,City,False,Thousand,Thousand,False,Thousand,,True,Thousand,One
False,,Prole,Normal,Older,,,,SportsCar,Normal,FiftyThou,False,Normal,False,,False,,City,False,TenThou,Thousand,True,Thousand,Poor,False,,Zero
True,Adolescent,,,Older,,Tank,,,Poor,FiveThou,False,,False,Thousand,False,TenThou,City,False,Thousand,Thousand,False,Thousand,Excellent,False,,
False,,Middle,Normal,,,,Mild,Economy,,FiftyThou,False,,False,Thousand,False,TenThou,,True,Thousand,Thousand,False,,Good,True,,Many
False,Adult,Prole,Cautious,,,EggShell,,Economy,Normal,TwentyThou,False,Normal,False,,False,FiveThou,,True,TenThou,,False,,,False,,Zero
False,,Prole,,Older,,EggShell,,Economy,Poor,FiveThou,False,SubStandard,False,,False,,,False,,Thousand,True,,Poor,False,,
True,Adolescent,Middle,Normal,Older,Mild,EggShell,Mild,,Poor,FiftyThou,False,SubStandard,False,Thousand,False,,Suburb,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,
False,Adult,Middle,Normal,Current,Severe,EggShell,Severe,,Poor,,True,SubStandard,False,HundredThou,False,TwentyThou,Secure,False,HundredThou,HundredThou,True,HundredThou,Poor,True,HundredThou,Many
False,Senior,Prole,Normal,Older,,EggShell,,,Excellent,FiftyThou,False,Expert,True,Thousand,False,FiveThou,,True,Thousand,,True,Thousand,Good,True,,Zero
False,,UpperMiddle,Normal,,,EggShell,,SportsCar,Excellent,,False,,False,Thousand,False,FiveThou,,True,TenThou,Thousand,True,,Poor,False,,Zero
False,Adult,Prole,Normal,Current,,Football,Severe,FamilySedan,Poor,,False,SubStandard,False,,False,,City,False,HundredThou,TenThou,True,,Good,True,Thousand,Many
False,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,,False,,False,Thousand,False,,Suburb,False,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,,,Older,,Football,,FamilySedan,Normal,,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,,True,Thousand,,False,Thousand,Zero
False,Adult,,Normal,Current,,EggShell,,Economy,Normal,Domino,False,Normal,False,Thousand,False,TenThou,Suburb,True,Thousand,Thousand,True,Thousand,,True,Thousand,Zero
False,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,FiveThou,False,Normal,False,Thousand,False,TenThou,City,False,,Thousand,False,Thousand,,False,Thousand,
False,,Prole,Cautious,Older,Severe,EggShell,Severe,Economy,,,False,SubStandard,False,TenThou,False,FiveThou,City,True,,,False,HundredThou,Fair,False,HundredThou,Many
False,Adult,,Cautious,Older,,Tank,,,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,City,True,TenThou,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Senior,,Cautious,Older,,Tank,,,Normal,FiftyThou,False,,True,Thousand,False,FiveThou,City,False,,Thousand,True,,Excellent,False,,
False,Adolescent,Middle,Normal,Current,,Football,,FamilySedan,,,False,SubStandard,False,Thousand,False,TwentyThou,,False,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Many
False,Adult,UpperMiddle,Adventurous,Current,,Football,,Luxury,Normal,,True,Normal,False,,False,FiftyThou,City,False,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
True,Adolescent,UpperMiddle,,Older,,,,Luxury,Excellent,FiftyThou,False,,False,,False,,Secure,True,Thousand,Thousand,True,,Good,True,Thousand,One
False,Senior,Prole,Normal,Older,,EggShell,,,Normal,FiveThou,False,Normal,False,Thousand,False,,Rural,False,Thousand,,True,Thousand,Poor,False,,One
False,Adult,Middle,,,,Tank,,,Poor,TwentyThou,False,,False,Thousand,False,,Secure,True,TenThou,,True,,Good,False,Thousand,Many
False,Adult,Prole,Normal,Current,,Football,,,Excellent,TwentyThou,True,,False,Thousand,False,TwentyThou,City,False,Thousand,,False,Thousand,Excellent,True,Thousand,Zero
False,Adult,Prole,,Older,,EggShell,,,,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Senior,Wealthy,Cautious,Current,,Football,,,Poor,TwentyThou,True,,True,Thousand,False,,Secure,True,TenThou,,True,,Excellent,True,,Zero
False,Adult,Middle,Normal,Older,Moderate,EggShell,Moderate,Economy,,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,,False,,Thousand,True,Thousand,Poor,False,Thousand,
False,Adult,Prole,,Older,,EggShell,,Economy,Poor,FiveThou,False,SubStandard,False,,False,,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,,Rural,False,Thousand,,False,Thousand,Fair,True,Thousand,Zero
False,Adult,,Normal,Older,,EggShell,,SportsCar,,TwentyThou,False,,False,Thousand,False,TwentyThou,Secure,False,TenThou,Thousand,True,Thousand,,False,,Zero
False,Adult,,Normal,Older,Moderate,Tank,Moderate,,,Domino,False,SubStandard,False,TenThou,False,FiveThou,Suburb,False,,Thousand,True,Thousand,Good,False,Thousand,Many
False,Adult,,Normal,Older,,,,FamilySedan,Normal,TwentyThou,False,Normal,False,,False,TwentyThou,,False,,,True,Thousand,Fair,False,Thousand,Zero
False,Senior,UpperMiddle,,Current,,EggShell,,,Normal,FiftyThou,True,,False,,False,TwentyThou,Secure,True,,Thousand,True,Thousand,Poor,True,,Zero
False,Adult,Middle,Adventurous,Older,,,,FamilySedan,,FiftyThou,False,Normal,False,Thousand,False,,City,False,Thousand,Thousand,True,Thousand,,False,Thousand,Many
False,Adult,Middle,Normal,Current,,Football,,FamilySedan,Normal,TwentyThou,False,,False,,False,,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Senior,Middle,Adventurous,Older,,Tank,,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,,False,,Thousand,True,,Excellent,False,Thousand,
False,Senior,UpperMiddle,Cautious,Current,,EggShell,,Luxury,Normal,Domino,True,,True,,False,,Secure,True,,,True,Thousand,Poor,True,Thousand,
False,Adult,Middle,,Older,,Football,,FamilySedan,Poor,FiftyThou,False,Normal,False,,False,,City,False,Thousand,,True,Thousand,Fair,False,Thousand,
False,Adult,Middle,,Older,,EggShell,,Economy,Excellent,TwentyThou,False,,False,Thousand,False,TenThou,City,False,,Thousand,True,Thousand,Poor,False,Thousand,
False,Senior,UpperMiddle,Adventurous,Current,,EggShell,,SportsCar,,,True,Normal,False,,False,,Suburb,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,
False,Adult,Prole,Normal,Current,,Football,,Economy,,,False,SubStandard,False,,False,TenThou,,False,Thousand,Thousand,True,Thousand,Good,True,Thousand,
False,Adult,,Cautious,,,EggShell,,,,,False,,False,,False,,City,True,Thousand,Thousand,False,Thousand,,False,Thousand,Zero
False,Senior,,Cautious,Older,,,,Economy,,FiftyThou,False,Normal,True,Thousand,False,FiveThou,City,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Adventurous,Current,,Tank,,FamilySedan,Poor,,True,SubStandard,False,Thousand,False,,,False,,Thousand,True,Thousand,Excellent,True,Thousand,
False,Adolescent,UpperMiddle,Adventurous,Current,,Tank,,FamilySedan,Normal,,False,Normal,False,,False,,Suburb,False,TenThou,Thousand,False,Thousand,Excellent,True,Thousand,Zero
False,Adult,,,Older,,Football,,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adolescent,UpperMiddle,,Current,,Tank,,Luxury,Poor,,True,SubStandard,False,,False,,City,False,,,True,Thousand,Excellent,True,Thousand,Many
False,,Prole,Adventurous,Older,,,,Economy,Excellent,TwentyThou,False,Normal,False,Thousand,False,TenThou,City,False,Thousand,,True,Thousand,,False,Thousand,
False,Senior,Prole,,Older,,,,FamilySedan,Excellent,TwentyThou,False,Expert,True,Thousand,False,TenThou,City,False,,Thousand,True,Thousand,Fair,True,,Zero
False,,Prole,,Older,,EggShell,,,,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adult,Middle,Normal,Current,,,,FamilySedan,Poor,,True,SubStandard,False,,False,TenThou,Suburb,True,TenThou,Thousand,False,,,True,Thousand,Many
False,Adult,Middle,Normal,,,,,,Normal,,False,,False,Thousand,False,,Suburb,False,Thousand,Thousand,True,,Good,True,Thousand,Zero
False,Adult,Prole,Normal,Older,,EggShell,,,Normal,,False,,False,,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Fair,False,,
False,Senior,,Cautious,Older,,EggShell,,,Excellent,,False,,True,,False,TenThou,City,True,Thousand,,False,,Fair,False,Thousand,
False,Senior,Middle,Cautious,,,,,SportsCar,,FiftyThou,False,Expert,True,,False,TwentyThou,Secure,True,Thousand,,True,Thousand,Fair,True,Thousand,Zero
True,Adolescent,Middle,Adventurous,Current,,Football,,FamilySedan,Poor,TwentyThou,False,,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Good,True,Thousand,Many
False,Adolescent,UpperMiddle,Adventurous,,,Tank,,Luxury,,,False,Expert,False,,False,FiftyThou,City,True,,,True,,Excellent,True,Thousand,
False,Adult,UpperMiddle,Normal,,Moderate,Football,Moderate,,Normal,Domino,True,,False,HundredThou,False,FiftyThou,Secure,False,HundredThou,,True,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,Normal,Older,,EggShell,,FamilySedan,,,False,Normal,False,Thousand,False,TenThou,Secure,False,TenThou,,True,Thousand,Poor,True,Thousand,Zero
False,,Prole,,Older,,EggShell,,,Poor,FiftyThou,False,,False,,False,FiveThou,City,False,Thousand,Thousand,True,,Poor,False,,Many
False,Adult,,Normal,Current,,Football,,Economy,Normal,FiftyThou,False,Normal,False,,False,,Suburb,False,,Thousand,False,Thousand,Good,True,Thousand,
False,Senior,UpperMiddle,Cautious,,,Football,,FamilySedan,Excellent,,False,Expert,True,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,Thousand,Good,True,,Zero
False,,Prole,Cautious,,Severe,EggShell,,Economy,,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,City,True,HundredThou,HundredThou,True,Thousand,Poor,False,Thousand,Many
True,Adolescent,Prole,Normal,,,Football,,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,,Older,,EggShell,,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,TenThou,,True,Thousand,,False,Thousand,
False,Adult,UpperMiddle,Adventurous,,,,,FamilySedan,Poor,TwentyThou,True,SubStandard,False,Thousand,False,TwentyThou,,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,
False,Adolescent,Prole,Normal,Older,,EggShell,,Economy,Poor,TwentyThou,False,,False,Thousand,False,FiveThou,,False,Thousand,Thousand,True,Thousand,Poor,False,,Many
False,Adolescent,Middle,Normal,,,EggShell,,Economy,Normal,,False,,False,,False,FiveThou,Secure,True,,Thousand,True,Thousand,,False,Thousand,Zero
False,Senior,UpperMiddle,Normal,Older,,EggShell,,Economy,Poor,TwentyThou,False,SubStandard,False,,False,TenThou,,True,TenThou,TenThou,True,Million,,False,Thousand,Many
False,Adult,Prole,,Older,,EggShell,,SportsCar,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Many
False,Adult,,,Older,,,,FamilySedan,Excellent,TwentyThou,False,Normal,False,Thousand,False,,,False,Thousand,,True,Thousand,Good,False,Thousand,One
False,Adult,Middle,,Older,,,,FamilySedan,Normal,Domino,False,Normal,False,Thousand,False,FiveThou,,False,,Thousand,True,Thousand,Excellent,False,Thousand,Zero
False,Adult,,,Older,,EggShell,,Economy,,TwentyThou,False,Normal,False,,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,False,,
False,Adult,Middle,Normal,Current,,Tank,,,Excellent,TwentyThou,False,,False,Thousand,False,TwentyThou,,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Senior,UpperMiddle,Normal,Current,,,,Luxury,Poor,TwentyThou,True,SubStandard,False,Thousand,False,FiftyThou,Rural,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Many
False,,,Adventurous,Older,,EggShell,,,,TwentyThou,False,Normal,False,Thousand,False,FiveThou,,False,TenThou,Thousand,False,,,False,,
False,Adult,,,Current,,,,,,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,True,,Thousand,False,,Good,True,,Zero
False,Adult,Middle,Cautious,Current,Mild,,Mild,,Poor,FiveThou,False,,False,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,False,Thousand,Fair,True,,Many
False,Adult,,Cautious,Older,,Football,,Economy,Normal,,False,Normal,False,Thousand,False,FiveThou,Secure,True,,,True,Thousand,Poor,False,Thousand,
False,Adult,Middle,,Older,,Tank,,FamilySedan,Excellent,FiftyThou,False,Expert,False,,False,FiveThou,Suburb,False,Thousand,Thousand,True,,Excellent,False,Thousand,Zero
False,Senior,Middle,,Older,,EggShell,,Economy,Normal,FiftyThou,False,Normal,False,,False,FiveThou,Rural,False,TenThou,Thousand,True,Thousand,,False,,Zero
False,Adult,Prole,Normal,,,,,SportsCar,Excellent,,False,Expert,False,Thousand,False,,City,False,TenThou,,False,Thousand,Poor,False,,Zero
False,Adult,,,Current,,Tank,,FamilySedan,Normal,FiftyThou,False,Normal,False,,False,TwentyThou,Secure,False,,Thousand,True,Thousand,Excellent,True,,
False,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,,False,Normal,False,Thousand,False,TenThou,,True,TenThou,Thousand,True,Thousand,,False,,Zero
False,,UpperMiddle,,Current,,Football,,Luxury,Poor,TwentyThou,True,SubStandard,False,Thousand,False,,Secure,True,,Thousand,True,,,True,,
False,,Prole,Adventurous,Older,,Tank,,FamilySedan,Poor,,False,,False,Thousand,False,TwentyThou,,False,Thousand,,False,,Good,False,Thousand,Many
False,Adult,Prole,Adventurous,,,EggShell,,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,,,False,Thousand,Thousand,True,Thousand,,True,Thousand,Zero
False,Adolescent,Middle,Adventurous,,,Tank,Severe,FamilySedan,Poor,TwentyThou,False,SubStandard,False,,False,FiveThou,Secure,False,,TenThou,True,Thousand,Good,False,,Many
