GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
False,Adult,,,Older,,,,FamilySedan,Excellent,,False,Normal,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Normal,Older,,EggShell,,,Excellent,TwentyThou,False,Expert,False,Thousand,False,TenThou,City,False,,,False,Thousand,Good,True,Thousand,
False,Adult,,Normal,,,,Mild,FamilySedan,,FiftyThou,False,SubStandard,False,,False,FiveThou,Suburb,False,Thousand,,True,Thousand,Good,False,Thousand,Many
False,Adult,Middle,Normal,Current,,Football,,FamilySedan,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Suburb,True,,,True,Thousand,Good,True,Thousand,Zero
False,Adult,Prole,,Older,,EggShell,,Economy,Excellent,FiftyThou,False,Expert,False,,False,FiveThou,City,True,,Thousand,False,Thousand,Poor,False,Thousand,Zero
True,,,Adventurous,Current,Mild,,Mild,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TwentyThou,Suburb,False,TenThou,Thousand,True,Thousand,Good,True,Thousand,Many
False,Adult,,,Older,,,,Luxury,Excellent,Domino,False,,False,,False,,City,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,
False,Adult,Middle,Normal,Current,,Tank,,FamilySedan,Normal,,True,Normal,False,Thousand,False,TwentyThou,,True,,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,,Normal,Current,,EggShell,,,Poor,,False,SubStandard,False,Thousand,False,TenThou,City,False,Thousand,Thousand,False,Thousand,Poor,True,Thousand,
False,Adult,Prole,Adventurous,Older,Severe,EggShell,Severe,,,TwentyThou,False,SubStandard,False,TenThou,False,TenThou,,False,TenThou,Thousand,False,,Poor,False,HundredThou,Many
False,Senior,Middle,Normal,Older,,,Moderate,FamilySedan,Poor,Domino,False,SubStandard,False,Thousand,False,FiveThou,Secure,True,TenThou,TenThou,True,Thousand,Good,False,,Many
False,Senior,UpperMiddle,Cautious,Older,,Football,,FamilySedan,Excellent,,False,,True,Thousand,False,TenThou,,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,
False,,UpperMiddle,Normal,Older,,Football,,Luxury,Normal,FiftyThou,False,Normal,False,,False,TenThou,Suburb,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Senior,UpperMiddle,,Current,,Football,,,Normal,TwentyThou,True,Normal,True,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,
False,Adult,UpperMiddle,Normal,,,EggShell,,SportsCar,Normal,TwentyThou,True,Normal,False,Thousand,False,,Suburb,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Senior,Prole,Normal,,,Football,,Economy,Excellent,,False,,False,Thousand,False,FiveThou,,True,,Thousand,True,,Fair,False,Thousand,Zero
False,Adult,Prole,Adventurous,,,EggShell,,Economy,Excellent,TwentyThou,False,,False,Thousand,False,TenThou,City,False,Thousand,Thousand,False,Thousand,,False,Thousand,
False,Adult,Middle,Psychopath,Older,,Football,,FamilySedan,Normal,TwentyThou,False,Expert,False,,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,Fair,False,,
False,Senior,UpperMiddle,Cautious,Current,,,,FamilySedan,Excellent,FiftyThou,False,Expert,True,Thousand,False,TwentyThou,Secure,True,,Thousand,True,,Excellent,True,Thousand,Zero
False,Adult,UpperMiddle,Adventurous,Current,,Football,,FamilySedan,,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,City,False,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,,Adventurous,Older,,EggShell,,,,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Senior,Prole,Normal,Older,,EggShell,,SportsCar,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,
False,Adult,Prole,Cautious,Older,,EggShell,,,,TwentyThou,False,Normal,False,Thousand,False,,,True,Thousand,Thousand,False,Thousand,Poor,True,Thousand,Zero
False,Senior,Wealthy,,,Mild,EggShell,Mild,SportsCar,Poor,Domino,True,SubStandard,True,,False,TwentyThou,Secure,True,TenThou,,True,Thousand,,True,Thousand,Many
False,,Prole,Cautious,,,EggShell,,Economy,Normal,TwentyThou,False,Normal,True,,False,TenThou,City,False,TenThou,Thousand,False,Thousand,,False,Thousand,Zero
False,,Middle,Normal,Older,,,,,Normal,Domino,False,,False,Thousand,False,FiveThou,,False,Thousand,Thousand,True,Thousand,Poor,False,,Zero
False,Senior,Prole,,Older,,,,SportsCar,Excellent,TwentyThou,False,Expert,True,Thousand,False,TwentyThou,Rural,True,Thousand,Thousand,False,,Poor,False,,Zero
False,Adult,Middle,Normal,Current,,Tank,,FamilySedan,,,True,SubStandard,False,Thousand,False,TwentyThou,Secure,False,TenThou,Thousand,True,,Excellent,True,Thousand,Many
True,Adolescent,UpperMiddle,,Older,Moderate,Tank,Severe,FamilySedan,Poor,,False,SubStandard,False,HundredThou,False,TwentyThou,,False,HundredThou,TenThou,True,Thousand,Good,False,,Many
False,Adult,Prole,Normal,Older,,EggShell,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,,,True,,TenThou,False,Thousand,,False,TenThou,Many
False,Senior,Prole,Cautious,Older,,Tank,,FamilySedan,,FiftyThou,False,Normal,True,Thousand,False,TenThou,City,True,,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adult,Middle,,Older,,Football,,FamilySedan,Poor,FiftyThou,False,Normal,False,Thousand,False,TenThou,Suburb,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,One
False,Adult,,Cautious,Older,,EggShell,,Economy,Normal,,False,Normal,False,Thousand,False,TenThou,City,True,Thousand,,False,Thousand,Poor,False,Thousand,Zero
False,Adolescent,Prole,Adventurous,Older,Mild,EggShell,,Economy,Poor,TwentyThou,False,Normal,False,,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
False,,Prole,Normal,Older,Moderate,EggShell,Moderate,Economy,Poor,,False,,False,TenThou,False,FiveThou,City,False,HundredThou,,False,Thousand,Fair,True,Thousand,Many
False,Adolescent,Middle,Normal,,,EggShell,,,Normal,FiveThou,False,Normal,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Normal,Older,,EggShell,,Economy,,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,False,,Poor,False,,Many
False,Adult,UpperMiddle,Cautious,Current,,EggShell,,SportsCar,Normal,TwentyThou,True,Normal,False,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Senior,Prole,,,Severe,EggShell,Severe,Economy,Poor,TwentyThou,False,SubStandard,False,TenThou,False,TenThou,City,False,TenThou,TenThou,True,HundredThou,,False,Thousand,
False,Adult,Prole,Normal,,,Football,,,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,,False,Thousand,Thousand,False,Thousand,Good,True,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,,Tank,,Luxury,Normal,FiftyThou,True,Normal,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
False,Adolescent,Prole,Normal,Older,Mild,EggShell,Mild,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,False,,,False,Thousand,Many
False,Adult,Middle,Normal,Current,,Football,,FamilySedan,Normal,TwentyThou,True,Normal,False,Thousand,False,,Suburb,False,,Thousand,True,Thousand,Excellent,True,Thousand,
False,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,False,Normal,False,,False,,City,False,Thousand,,True,Thousand,Poor,False,Thousand,
False,Adult,UpperMiddle,Normal,,,Tank,,Luxury,Excellent,Domino,True,Expert,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Senior,Prole,Cautious,Older,,EggShell,,Economy,Normal,,False,Normal,True,Thousand,False,TwentyThou,City,True,Thousand,Thousand,True,,Fair,False,Thousand,Zero
False,Adult,Middle,,Current,Moderate,EggShell,Moderate,Economy,,TwentyThou,False,SubStandard,False,Thousand,False,,Suburb,False,TenThou,Thousand,False,TenThou,Poor,True,TenThou,Many
False,Adult,,Normal,Older,Moderate,EggShell,Moderate,SportsCar,Poor,FiftyThou,False,SubStandard,False,TenThou,False,,Secure,False,TenThou,Thousand,False,Thousand,Poor,True,Thousand,Many
False,Adult,UpperMiddle,Normal,Current,,,,SportsCar,Normal,Domino,False,,False,Thousand,False,TenThou,Suburb,True,,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,Severe,Football,Severe,,Poor,FiftyThou,True,,False,HundredThou,False,FiftyThou,Suburb,True,HundredThou,Thousand,True,Thousand,Good,True,,Many
False,,Prole,Cautious,Older,,EggShell,,Economy,Poor,FiveThou,False,SubStandard,False,Thousand,False,TenThou,Rural,True,Thousand,Thousand,True,Thousand,Poor,False,,
False,Adolescent,Prole,Normal,Current,,EggShell,,Economy,,FiveThou,False,Normal,False,,False,,Rural,False,Thousand,,False,Thousand,Fair,True,Thousand,Zero
False,Senior,UpperMiddle,Cautious,,,Tank,,,Excellent,FiftyThou,True,Expert,True,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Adventurous,Current,,,,FamilySedan,Normal,FiveThou,True,Normal,False,,False,TwentyThou,,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adult,Prole,Adventurous,Older,,EggShell,,Economy,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiveThou,,False,,Thousand,False,Thousand,Poor,True,Thousand,One
False,Adult,Prole,Normal,Older,,EggShell,,SportsCar,Normal,FiftyThou,False,,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
True,Adolescent,Middle,,Older,,Tank,,,Poor,FiveThou,False,SubStandard,False,Thousand,False,TenThou,,False,Thousand,,False,Thousand,Excellent,False,,Many
False,,Middle,Normal,Current,Mild,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,False,Thousand,,True,Thousand,Many
False,Adult,Prole,Cautious,,,EggShell,,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,True,TenThou,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Adventurous,Older,,EggShell,,Economy,Poor,FiveThou,False,,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,
True,Adolescent,Middle,Normal,Older,Mild,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,,False,FiveThou,Suburb,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,Middle,Normal,Current,,,Severe,SportsCar,Poor,TwentyThou,True,SubStandard,False,HundredThou,False,TwentyThou,Secure,False,,HundredThou,True,HundredThou,Poor,True,HundredThou,Many
False,,,,Older,,EggShell,,SportsCar,Excellent,FiftyThou,False,Expert,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,
False,Adult,UpperMiddle,Normal,Older,,EggShell,,,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiveThou,Rural,True,,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,,,Severe,Football,Severe,,Poor,FiftyThou,False,SubStandard,False,HundredThou,False,TwentyThou,City,False,HundredThou,TenThou,True,Thousand,Good,True,Thousand,Many
False,Adult,Middle,,Older,,Football,,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,False,TenThou,Thousand,True,Thousand,Fair,False,,Zero
False,Adult,Prole,Normal,Older,,Football,,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,,City,False,Thousand,Thousand,True,Thousand,,False,Thousand,Zero
False,Adult,Middle,Normal,Current,,,,,Normal,Domino,False,Normal,False,Thousand,False,TenThou,Suburb,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adult,Prole,Normal,,,EggShell,,Economy,Normal,,False,Normal,False,,False,TenThou,,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Cautious,,Severe,EggShell,Severe,Economy,,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,City,True,TenThou,TenThou,False,HundredThou,Fair,False,HundredThou,Many
False,Adult,Prole,Cautious,,,Tank,,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,,City,True,,Thousand,True,,Good,False,Thousand,
False,Senior,Prole,Cautious,,,Tank,,,,FiftyThou,False,Normal,True,,False,FiveThou,,False,,Thousand,True,Thousand,Excellent,False,Thousand,Zero
False,Adolescent,Middle,Normal,Current,,Football,,FamilySedan,Poor,FiveThou,False,SubStandard,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,False,Thousand,,True,Thousand,
False,Adult,,Adventurous,Current,,Football,,Luxury,Normal,TwentyThou,True,,False,Thousand,False,FiftyThou,City,False,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
True,Adolescent,,Adventurous,Older,,Football,,Luxury,Excellent,FiftyThou,False,Expert,False,Thousand,False,TwentyThou,Secure,True,,Thousand,True,Thousand,Good,True,Thousand,One
False,Senior,Prole,Normal,,,,,SportsCar,Normal,FiveThou,False,Normal,False,Thousand,False,FiftyThou,Rural,False,Thousand,,True,Thousand,Poor,False,Thousand,
False,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Poor,TwentyThou,False,,False,Thousand,False,TwentyThou,Secure,True,,Thousand,True,Thousand,,False,Thousand,Many
False,Adult,Prole,Normal,Current,,Football,,FamilySedan,,TwentyThou,True,Expert,False,Thousand,False,TwentyThou,City,False,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,
False,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,,,False,,Poor,False,Thousand,Zero
False,Senior,Wealthy,Cautious,Current,,,,SuperLuxury,,,True,SubStandard,True,Thousand,False,Million,Secure,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,
False,Adult,Middle,Normal,Older,Moderate,,,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,,Thousand,True,Thousand,,False,,One
False,Adult,Prole,,Older,,EggShell,,Economy,Poor,FiveThou,False,,False,Thousand,False,,,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Many
False,,Prole,Normal,Older,,EggShell,,Economy,,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,False,,Thousand,False,,Fair,True,Thousand,Zero
False,Adult,Middle,Normal,Older,,EggShell,,SportsCar,Normal,,False,Normal,False,Thousand,False,,Secure,False,TenThou,Thousand,True,,Poor,False,,Zero
False,Adult,Middle,Normal,Older,Moderate,Tank,Moderate,,Poor,Domino,False,SubStandard,False,TenThou,False,FiveThou,Suburb,False,TenThou,Thousand,True,Thousand,Good,False,Thousand,Many
False,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,TwentyThou,False,Normal,False,,False,,,False,Thousand,,True,Thousand,Fair,False,Thousand,Zero
False,Senior,UpperMiddle,Normal,Current,,EggShell,,SportsCar,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adult,Middle,Adventurous,Older,,Tank,,FamilySedan,Normal,,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Good,False,Thousand,Many
False,Adult,Middle,Normal,Current,,Football,,FamilySedan,,TwentyThou,False,Normal,False,,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Senior,Middle,Adventurous,Older,,Tank,,FamilySedan,Poor,TwentyThou,False,SubStandard,False,,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Many
False,Senior,UpperMiddle,Cautious,Current,,EggShell,,Luxury,Normal,Domino,True,Normal,True,Thousand,False,,Secure,True,Thousand,Thousand,True,Thousand,Poor,True,,Zero
False,Adult,,Adventurous,,,,Mild,FamilySedan,Poor,FiftyThou,False,Normal,False,,False,TenThou,,False,Thousand,Thousand,True,Thousand,Fair,False,,Zero
False,,Middle,Psychopath,Older,,,,Economy,Excellent,TwentyThou,False,Normal,False,Thousand,False,TenThou,,False,Thousand,,True,,,False,Thousand,Many
False,Senior,UpperMiddle,Adventurous,Current,,EggShell,,SportsCar,Poor,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,Suburb,False,Thousand,,True,Thousand,Poor,True,Thousand,
False,Adult,,,Current,,Football,,,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,City,False,,Thousand,True,Thousand,Good,True,,One
False,Adult,Prole,,Older,,EggShell,,Economy,Excellent,FiveThou,False,Normal,False,Thousand,False,TenThou,City,True,Thousand,Thousand,False,Thousand,Poor,False,,
False,Senior,Prole,,Older,,EggShell,,Economy,Normal,FiftyThou,False,Normal,True,Thousand,False,FiveThou,City,True,TenThou,Thousand,True,,Poor,False,Thousand,Zero
False,Adult,Middle,Adventurous,Current,,Tank,,FamilySedan,Poor,TwentyThou,True,SubStandard,False,Thousand,False,TwentyThou,Suburb,False,Thousand,,True,,Excellent,True,Thousand,Many
False,Adolescent,UpperMiddle,Adventurous,Current,,Tank,,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,,False,TenThou,Thousand,False,Thousand,Excellent,True,Thousand,
False,Adult,,Normal,Older,,Football,,FamilySedan,Normal,FiftyThou,False,Normal,False,,False,TenThou,Secure,True,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,,UpperMiddle,Psychopath,Current,,Tank,Mild,Luxury,Poor,FiftyThou,True,SubStandard,False,Thousand,False,FiftyThou,City,False,Thousand,,True,Thousand,,True,Thousand,Many
False,Adult,Prole,Adventurous,,,,,Economy,Excellent,TwentyThou,False,Normal,False,Thousand,False,TenThou,,False,,Thousand,True,Thousand,,False,Thousand,Many
False,Senior,Prole,Normal,Older,,Football,,FamilySedan,,TwentyThou,False,Expert,True,Thousand,False,TenThou,City,False,Thousand,,True,Thousand,Fair,True,Thousand,Zero
False,Adolescent,Prole,,Older,,EggShell,,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,Thousand,,False,,Poor,False,Thousand,Many
False,Adult,Middle,,Current,,EggShell,,,Poor,TwentyThou,True,SubStandard,False,Thousand,False,TenThou,Suburb,True,TenThou,Thousand,False,Thousand,Poor,True,Thousand,Many
False,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,FiveThou,False,Normal,False,,False,,Suburb,False,,,True,Thousand,Good,True,,Zero
False,,Prole,Normal,,,EggShell,,,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Senior,Prole,Cautious,,,EggShell,,Economy,Excellent,TwentyThou,False,Expert,True,Thousand,False,,City,True,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Senior,Middle,Cautious,Older,,EggShell,,SportsCar,Excellent,FiftyThou,False,Expert,True,Thousand,False,TwentyThou,Secure,True,,Thousand,True,Thousand,Fair,True,Thousand,Zero
True,Adolescent,Middle,Adventurous,Current,,Football,,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TwentyThou,Suburb,False,,Thousand,True,Thousand,Good,True,Thousand,Many
False,Adolescent,UpperMiddle,Adventurous,Older,,Tank,,Luxury,Excellent,FiftyThou,False,,False,Thousand,False,FiftyThou,City,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,
False,Adult,UpperMiddle,Normal,Current,Moderate,,Moderate,Luxury,Normal,Domino,True,,False,HundredThou,False,FiftyThou,Secure,False,HundredThou,HundredThou,True,Thousand,Good,True,Thousand,
False,Adult,Middle,Normal,Older,,,,FamilySedan,Normal,,False,Normal,False,Thousand,False,TenThou,,False,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adult,Prole,Adventurous,Older,,,,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Normal,Current,,Football,,Economy,Normal,,False,Normal,False,Thousand,False,TwentyThou,Suburb,False,TenThou,Thousand,False,Thousand,Good,True,Thousand,Zero
False,Senior,UpperMiddle,Cautious,Current,,Football,,,Excellent,FiftyThou,False,Expert,True,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Prole,Cautious,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,City,True,HundredThou,HundredThou,True,Thousand,Poor,False,Thousand,Many
True,Adolescent,Prole,Normal,Older,,Football,,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,,True,Thousand,Good,True,,Zero
False,Adult,Middle,Adventurous,Older,,EggShell,,Economy,Normal,TwentyThou,False,,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,True,Thousand,Fair,False,Thousand,
False,Adult,UpperMiddle,Adventurous,Current,,,,FamilySedan,,TwentyThou,True,SubStandard,False,Thousand,False,TwentyThou,Rural,True,Thousand,,True,Thousand,Good,True,Thousand,Many
False,,Prole,Normal,Older,,EggShell,,,Poor,TwentyThou,False,,False,Thousand,False,FiveThou,,False,Thousand,Thousand,True,,Poor,False,Thousand,Many
False,Adolescent,Middle,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Senior,UpperMiddle,Normal,Older,Moderate,EggShell,Moderate,Economy,Poor,TwentyThou,False,,False,,False,TenThou,Rural,True,TenThou,TenThou,True,Million,,False,Thousand,Many
False,Adult,Prole,Normal,Older,,EggShell,,,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Many
False,Adult,Prole,Adventurous,Older,,Football,,FamilySedan,Excellent,TwentyThou,False,Normal,False,Thousand,False,FiveThou,,False,Thousand,Thousand,True,,,False,Thousand,One
False,Adult,Middle,Normal,,,Tank,,FamilySedan,Normal,Domino,False,Normal,False,Thousand,False,FiveThou,Suburb,False,TenThou,Thousand,True,Thousand,Excellent,False,Thousand,Zero
False,Adult,Middle,Normal,Older,,EggShell,,Economy,,TwentyThou,False,Normal,False,,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Normal,Current,,,,FamilySedan,Excellent,,False,Expert,False,,False,,Suburb,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Senior,UpperMiddle,,,,Football,,,Poor,TwentyThou,True,SubStandard,False,,False,FiftyThou,Rural,True,Thousand,Thousand,True,,Good,True,Thousand,Many
