node_i,node_j,p_value
DrivQuality,Antilock,0.15362953005203817
DrivQuality,CarValue,0.16973914930757858
DrivQuality,Cushioning,0.8466125922795107
DrivQuality,DrivHist,0.899832324031361
DrivQuality,DrivingSkill,1.5962016871798393e-53
DrivQuality,HomeBase,0.09313156606736639
DrivQuality,ILiCost,0.054981752614397035
DrivQuality,MedCost,0.24463718093852507
DrivQuality,Mileage,0.6357612605183058
DrivQuality,OtherCar,0.7958471016687603
DrivQuality,OtherCarCost,0.19772827127957232
DrivQuality,PropCost,0.17683737049168027
DrivQuality,SeniorTrain,1.1228764806747477e-05
DrivQuality,Theft,0.04490539658083511
DrivQuality,ThisCarCost,0.4181800729354186
DrivingSkill,Airbag,0.6060018349761687
DrivingSkill,AntiTheft,0.28404695427386323
DrivingSkill,CarValue,0.5024524114040325
DrivingSkill,Cushioning,0.30557637071050076
DrivingSkill,DrivHist,5.732382429365394e-131
DrivingSkill,HomeBase,0.7881624687107663
DrivingSkill,ILiCost,0.10453831860972772
DrivingSkill,MedCost,0.09093695026333654
DrivingSkill,OtherCar,0.5682722128170706
DrivingSkill,OtherCarCost,0.7824939135918452
DrivingSkill,PropCost,0.2051239605397654
DrivingSkill,SeniorTrain,0.07804445330014512
DrivingSkill,Theft,0.1700891038125315
DrivingSkill,ThisCarCost,0.09861704108834578
GoodStudent,Accident,0.6228503362961914
GoodStudent,Age,2.9604381665279474e-103
GoodStudent,Airbag,0.2002832742432214
GoodStudent,AntiTheft,0.18181660566010144
GoodStudent,Antilock,0.19519866600027924
GoodStudent,CarValue,0.5803692090190755
GoodStudent,Cushioning,0.31074604142136425
GoodStudent,DrivHist,0.6892856021992768
GoodStudent,DrivQuality,0.420800557340569
GoodStudent,DrivingSkill,0.7354066366646436
GoodStudent,HomeBase,0.38309237968401866
GoodStudent,ILiCost,0.3231454640010672
GoodStudent,MakeModel,0.16222925799348148
GoodStudent,MedCost,0.7102412645584213
GoodStudent,Mileage,0.5937639198426046
GoodStudent,OtherCar,0.056382184662908404
GoodStudent,OtherCarCost,0.9229957871275147
GoodStudent,PropCost,0.16502491121176222
GoodStudent,RiskAversion,0.22478707475340082
GoodStudent,RuggedAuto,0.33777624614892876
GoodStudent,SeniorTrain,0.060429169066239366
GoodStudent,SocioEcon,4.505192762095323e-17
GoodStudent,Theft,0.09810718847401365
GoodStudent,ThisCarCost,0.5242518855447151
GoodStudent,ThisCarDam,0.19705403126814844
GoodStudent,VehicleYear,0.29802326984890337
HomeBase,Airbag,0.6693102516099804
HomeBase,AntiTheft,0.0008596734962968031
HomeBase,Cushioning,0.25540123062458264
HomeBase,DrivHist,0.2593012931531628
HomeBase,ILiCost,0.7945709456398652
HomeBase,MedCost,0.27753476935569527
HomeBase,OtherCar,0.8696484008247269
HomeBase,OtherCarCost,0.19586320674139907
HomeBase,PropCost,0.5252282294889418
ILiCost,DrivHist,0.9813345368186435
MakeModel,Airbag,0.5829038037023629
MakeModel,AntiTheft,0.9788578643285086
MakeModel,Antilock,8.130089980156735e-134
MakeModel,CarValue,8.745395531663177e-198
MakeModel,Cushioning,0.22001519748424234
MakeModel,DrivHist,0.9614112974197074
MakeModel,DrivQuality,0.18663130639897707
MakeModel,DrivingSkill,0.5582720922366315
MakeModel,HomeBase,0.1616497616483429
MakeModel,ILiCost,0.5646849327414432
MakeModel,MedCost,0.19023180699269246
MakeModel,Mileage,0.44432995304389833
MakeModel,OtherCar,0.5897311719767155
MakeModel,OtherCarCost,0.27859308854564124
MakeModel,PropCost,0.7173890818160292
MakeModel,SeniorTrain,0.23979490942654103
MakeModel,Theft,0.05505493504955666
MakeModel,ThisCarCost,0.5819265136480645
MedCost,Airbag,0.3939951173536673
MedCost,Cushioning,3.378761856260964e-104
MedCost,DrivHist,0.19336226821293545
MedCost,ILiCost,0.11890815449018982
Mileage,Airbag,0.49593064561898237
Mileage,AntiTheft,0.6010608767057588
Mileage,Antilock,0.2823815505623143
Mileage,CarValue,2.0372945527311554e-30
Mileage,Cushioning,0.32031330278553627
Mileage,DrivHist,0.8298655615248695
Mileage,DrivingSkill,0.8725177165994304
Mileage,HomeBase,0.32614810772112507
Mileage,ILiCost,0.4899085223954347
Mileage,MedCost,0.5052696451185259
Mileage,OtherCar,0.4243775511540655
Mileage,OtherCarCost,0.25827071479829383
Mileage,PropCost,0.7199055889977553
Mileage,SeniorTrain,0.24292262425398845
Mileage,Theft,0.8373867335389352
Mileage,ThisCarCost,0.3360859995282127
OtherCar,Airbag,0.10636715022040874
OtherCar,Cushioning,0.18494061897426442
OtherCar,DrivHist,0.08586926516433295
OtherCar,ILiCost,0.09104149510919067
OtherCar,MedCost,0.3283088329533531
OtherCarCost,Airbag,0.16405630724723225
OtherCarCost,Cushioning,0.874857646022863
OtherCarCost,DrivHist,0.1045360626574535
OtherCarCost,ILiCost,0.0074424199628467256
OtherCarCost,MedCost,0.12695189432914863
OtherCarCost,OtherCar,0.9060821066689567
PropCost,Airbag,0.5932370412478012
PropCost,Cushioning,0.7460171204417902
PropCost,DrivHist,0.08024399416984368
PropCost,ILiCost,0.0517787610485351
PropCost,MedCost,0.989807296560386
PropCost,OtherCar,0.4680465252074556
PropCost,OtherCarCost,7.362716052796317e-196
RiskAversion,Accident,0.380449308913213
RiskAversion,Airbag,0.8195448826011829
RiskAversion,AntiTheft,1.296527742635707e-209
RiskAversion,Antilock,0.08599142535010144
RiskAversion,CarValue,0.581334643015154
RiskAversion,Cushioning,0.1605089025706478
RiskAversion,DrivHist,1.0373335380075914e-20
RiskAversion,DrivQuality,0.36978506215442347
RiskAversion,DrivingSkill,2.0097493045293475e-35
RiskAversion,HomeBase,3.896072159464498e-41
RiskAversion,ILiCost,0.7476154446067012
RiskAversion,MakeModel,0.06285504798948961
RiskAversion,MedCost,0.4445516958212332
RiskAversion,Mileage,0.2851805330087311
RiskAversion,OtherCar,0.09933614358262426
RiskAversion,OtherCarCost,0.9964308363323746
RiskAversion,PropCost,0.8469333554675628
RiskAversion,RuggedAuto,0.0818536866553722
RiskAversion,SeniorTrain,0.0005356477416546166
RiskAversion,Theft,0.3028531385723555
RiskAversion,ThisCarCost,0.31660311234906824
RiskAversion,ThisCarDam,0.7222589740757076
RiskAversion,VehicleYear,0.295058018006468
RuggedAuto,Accident,0.11618630885214701
RuggedAuto,Airbag,0.08775292562005847
RuggedAuto,AntiTheft,0.4240808133129503
RuggedAuto,Antilock,0.09435720101723356
RuggedAuto,CarValue,0.08341884710109841
RuggedAuto,Cushioning,4.44164377711338e-224
RuggedAuto,DrivHist,0.43973590755780956
RuggedAuto,DrivQuality,0.4830114934766333
RuggedAuto,DrivingSkill,0.6371827015384781
RuggedAuto,HomeBase,0.3792993209073885
RuggedAuto,ILiCost,0.16292049806208095
RuggedAuto,MakeModel,0.0
RuggedAuto,MedCost,0.18101620759603945
RuggedAuto,Mileage,0.19995061661440844
RuggedAuto,OtherCar,0.47010895794634944
RuggedAuto,OtherCarCost,0.08524009775212357
RuggedAuto,PropCost,0.0549575977608155
RuggedAuto,SeniorTrain,0.9876236731012259
RuggedAuto,Theft,0.6206794435852583
RuggedAuto,ThisCarCost,0.24094658534822452
SeniorTrain,Airbag,0.7484343401603966
SeniorTrain,AntiTheft,0.08807437830654638
SeniorTrain,CarValue,0.7194167762360879
SeniorTrain,Cushioning,0.771263284225637
SeniorTrain,DrivHist,0.817402491256312
SeniorTrain,HomeBase,0.23464584716220438
SeniorTrain,ILiCost,0.09649008916308116
SeniorTrain,MedCost,0.21106319037891696
SeniorTrain,OtherCar,0.2158886458531155
SeniorTrain,OtherCarCost,0.37121559884480815
SeniorTrain,PropCost,0.3307660407696379
SeniorTrain,Theft,0.27631711816786286
SeniorTrain,ThisCarCost,0.45523678346309704
SocioEcon,Accident,0.08692013126315822
SocioEcon,Airbag,0.06264514046050614
SocioEcon,AntiTheft,0.06405738675338638
SocioEcon,Antilock,0.7158797898539232
SocioEcon,CarValue,0.15407916313665826
SocioEcon,Cushioning,0.0568637449956399
SocioEcon,DrivHist,0.9728609045663501
SocioEcon,DrivQuality,0.07516294529019504
SocioEcon,DrivingSkill,0.24239417339299796
SocioEcon,HomeBase,3.4242565449639356e-178
SocioEcon,ILiCost,0.9022876073589634
SocioEcon,MakeModel,6.100639746792795e-123
SocioEcon,MedCost,0.5800689250648838
SocioEcon,Mileage,0.7128608495688898
SocioEcon,OtherCar,0.07023278147962975
SocioEcon,OtherCarCost,0.6109880112373105
SocioEcon,PropCost,0.7330732691109878
SocioEcon,RiskAversion,0.0622661058107468
SocioEcon,RuggedAuto,0.6233114958426914
SocioEcon,SeniorTrain,0.057766320993331746
SocioEcon,Theft,0.28247858678207927
SocioEcon,ThisCarCost,0.20659480063316207
SocioEcon,ThisCarDam,0.6952259471638096
SocioEcon,VehicleYear,0.06999017934054311
Theft,Airbag,0.6386559734147028
Theft,AntiTheft,0.7781669263984929
Theft,CarValue,0.08344053858521057
Theft,Cushioning,0.4222195407070315
Theft,DrivHist,0.33292316401540567
Theft,HomeBase,0.31561258724125757
Theft,ILiCost,0.4755808142094117
Theft,MedCost,0.5533783241875676
Theft,OtherCar,0.6902817736495781
Theft,OtherCarCost,0.5831074281420472
Theft,PropCost,0.4242469951082871
ThisCarCost,Airbag,0.2729350661592035
ThisCarCost,AntiTheft,0.9945555217860453
ThisCarCost,CarValue,4.1730207841065905e-123
ThisCarCost,Cushioning,0.988924551811348
ThisCarCost,DrivHist,0.8782056280792083
ThisCarCost,HomeBase,0.9178718306437201
ThisCarCost,ILiCost,0.31286218605561694
ThisCarCost,MedCost,0.9999586205382502
ThisCarCost,OtherCar,0.7813591468468446
ThisCarCost,OtherCarCost,0.20152656739010558
ThisCarCost,PropCost,0.001337404416280429
ThisCarCost,Theft,0.20259683206414572
ThisCarDam,Accident,1.9950580447327635e-196
ThisCarDam,Airbag,0.1458605418076244
ThisCarDam,AntiTheft,0.8427374694365625
ThisCarDam,Antilock,0.07423444174696908
ThisCarDam,CarValue,0.3335176406381179
ThisCarDam,Cushioning,0.0757172799345251
ThisCarDam,DrivHist,0.08426850316083
ThisCarDam,DrivQuality,0.18219174276770247
ThisCarDam,DrivingSkill,0.0758111269996937
ThisCarDam,HomeBase,0.07968973733371734
ThisCarDam,ILiCost,0.25931370484508237
ThisCarDam,MakeModel,0.47713781937604316
ThisCarDam,MedCost,0.9999999946497127
ThisCarDam,Mileage,0.06884724806771202
ThisCarDam,OtherCar,0.1323183136341054
ThisCarDam,OtherCarCost,0.2781568411590092
ThisCarDam,PropCost,0.9996118435495622
ThisCarDam,RuggedAuto,0.06645916181060196
ThisCarDam,SeniorTrain,0.6224946731989568
ThisCarDam,Theft,0.6713157231712112
ThisCarDam,ThisCarCost,6.094206020596837e-64
VehicleYear,Accident,0.20232260910672925
VehicleYear,Airbag,3.771988137639499e-218
VehicleYear,AntiTheft,0.4419663832255961
VehicleYear,Antilock,3.3309147819061596e-16
VehicleYear,CarValue,1.5215523086463695e-68
VehicleYear,Cushioning,0.14409947791404268
VehicleYear,DrivHist,0.3485240086576944
VehicleYear,DrivQuality,0.10583908216787727
VehicleYear,DrivingSkill,0.8634980018129499
VehicleYear,HomeBase,0.5302536877146589
VehicleYear,ILiCost,0.5095471171907027
VehicleYear,MakeModel,0.5188605166218726
VehicleYear,MedCost,0.21835664981975678
VehicleYear,Mileage,0.3624185928925637
VehicleYear,OtherCar,0.08981445349672593
VehicleYear,OtherCarCost,0.2054162384499934
VehicleYear,PropCost,0.39786078494694593
VehicleYear,RuggedAuto,0.10369220277097582
VehicleYear,SeniorTrain,0.8118919322270168
VehicleYear,Theft,0.326549883387729
VehicleYear,ThisCarCost,0.5648580836689118
VehicleYear,ThisCarDam,0.2110404944178556
