node_i,node_j,condition,p_value
Erk,Mek,"Akt,Raf",2.365491566944585e-149
Erk,Mek,"Akt,Raf",2.365491566944585e-149
Erk,Mek,"Akt,Raf",2.365491566944585e-149
Erk,Mek,"Akt,Raf",2.365491566944585e-149
Erk,Mek,"Akt,Raf",2.365491566944585e-149
Erk,Mek,"Akt,Raf",2.365491566944585e-149
Erk,Mek,"Akt,Raf",2.365491566944585e-149
Erk,Mek,"Akt,Raf",2.365491566944585e-149
Erk,Mek,"Akt,Raf",2.365491566944585e-149
Erk,Mek,"Akt,Raf",2.365491566944585e-149
Erk,Mek,"Akt,Raf",2.365491566944585e-149
Erk,P38,"PKA,PKC",0.873585755620662
Erk,P38,"PKA,PKC",0.873585755620662
Erk,PKA,"Akt,Mek",0.0
Erk,PKA,"Akt,Mek",0.0
Erk,PKA,"Akt,Mek",0.0
Erk,PKA,"Akt,Mek",0.0
Erk,PKA,"Akt,Mek",0.0
Erk,PKA,"Akt,Mek",0.0
Erk,PKA,"Akt,Mek",0.0
Erk,PKA,"Akt,Mek",0.0
Erk,PKA,"Akt,Mek",0.0
Erk,PKA,"Akt,Mek",0.0
Erk,PKA,"Akt,Mek",0.0
Erk,PKA,"Akt,Mek",0.0
Erk,PKA,"Akt,Mek",0.0
Erk,PKA,"Akt,Mek",0.0
Erk,PKA,"Akt,Mek",0.0
Erk,PKC,"Mek,PKA",0.2422011385826504
Erk,PKC,"Mek,PKA",0.2422011385826504
Erk,PKC,"Mek,PKA",0.2422011385826504
Erk,PKC,"Mek,PKA",0.2422011385826504
Erk,Raf,"Mek,PKA",0.8592988821762466
Erk,Raf,"Mek,PKA",0.8592988821762466
Erk,Raf,"Mek,PKA",0.8592988821762466
Erk,Raf,"Mek,PKA",0.8592988821762466
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,Mek,"Akt,Raf",1.943581054595262e-63
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,P38,"Akt,Mek",2.5014626629007084e-189
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKA,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,PKC,"Akt,Mek",0.0
Jnk,Raf,"PKA,PKC",0.2989124058261966
Jnk,Raf,"PKA,PKC",0.2989124058261966
Mek,P38,"PKA,PKC",0.1975996408450332
Mek,P38,"PKA,PKC",0.1975996408450332
Mek,P38,"PKA,PKC",0.1975996408450332
Mek,PKA,"Akt,Raf",0.0
Mek,PKA,"Akt,Raf",0.0
Mek,PKA,"Akt,Raf",0.0
Mek,PKA,"Akt,Raf",0.0
Mek,PKA,"Akt,Raf",0.0
Mek,PKA,"Akt,Raf",0.0
Mek,PKA,"Akt,Raf",0.0
Mek,PKA,"Akt,Raf",0.0
Mek,PKA,"Akt,Raf",0.0
Mek,PKA,"Akt,Raf",0.0
Mek,PKA,"Akt,Raf",0.0
Mek,PKA,"Akt,Raf",0.0
Mek,PKA,"Akt,Raf",0.0
Mek,PKA,"Akt,Raf",0.0
Mek,PKA,"Akt,Raf",0.0
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,PKC,"Akt,Raf",4.733468232115652e-215
Mek,Raf,"Akt,P38",0.0
Mek,Raf,"Akt,P38",0.0
Mek,Raf,"Akt,P38",0.0
Mek,Raf,"Akt,P38",0.0
Mek,Raf,"Akt,P38",0.0
Mek,Raf,"Akt,P38",0.0
Mek,Raf,"Akt,P38",0.0
Mek,Raf,"Akt,P38",0.0
Mek,Raf,"Akt,P38",0.0
Mek,Raf,"Akt,P38",0.0
Mek,Raf,"Akt,P38",0.0
Mek,Raf,"Akt,P38",0.0
Mek,Raf,"Akt,P38",0.0
Mek,Raf,"Akt,P38",0.0
Mek,Raf,"Akt,P38",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKA,"Akt,Mek",0.0
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,PKC,"Akt,Mek",2.8259141053078545e-217
P38,Raf,"PKA,PKC",0.3370735182006718
P38,Raf,"PKA,PKC",0.3370735182006718
P38,Raf,"PKA,PKC",0.3370735182006718
PKA,PKC,"Akt,Mek",0.0
PKA,PKC,"Akt,Mek",0.0
PKA,PKC,"Akt,Mek",0.0
PKA,PKC,"Akt,Mek",0.0
PKA,PKC,"Akt,Mek",0.0
PKA,PKC,"Akt,Mek",0.0
PKA,PKC,"Akt,Mek",0.0
PKA,PKC,"Akt,Mek",0.0
PKA,PKC,"Akt,Mek",0.0
PKA,PKC,"Akt,Mek",0.0
PKA,PKC,"Akt,Mek",0.0
PKA,PKC,"Akt,Mek",0.0
PKA,PKC,"Akt,Mek",0.0
PKA,PKC,"Akt,Mek",0.0
PKA,PKC,"Akt,Mek",0.0
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKA,Raf,"Akt,Mek",4.575099717831507e-297
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
PKC,Raf,"Akt,Mek",1.7953288209321127e-293
Akt,Erk,"Jnk,Mek,PKA",0.0
Akt,Jnk,"Erk,Mek,PKA",0.22158010381758722
Akt,Mek,"Erk,Jnk,PKA",9.24807134999131e-05
Akt,PKA,"Erk,Jnk,Mek",6.426766366184455e-138
Jnk,Mek,"Akt,P38,PKA",5.409402709364948e-20
Jnk,Mek,"Akt,P38,PKA",5.409402709364948e-20
Jnk,Mek,"Akt,P38,PKA",5.409402709364948e-20
Jnk,Mek,"Akt,P38,PKA",5.409402709364948e-20
Jnk,P38,"Mek,PKA,PKC",0.07894754832848398
Jnk,PKA,"Akt,Mek,P38",0.0
Jnk,PKA,"Akt,Mek,P38",0.0
Jnk,PKA,"Akt,Mek,P38",0.0
Jnk,PKA,"Akt,Mek,P38",0.0
Jnk,PKC,"Akt,Mek,P38",0.0
Jnk,PKC,"Akt,Mek,P38",0.0
Jnk,PKC,"Akt,Mek,P38",0.0
Jnk,PKC,"Akt,Mek,P38",0.0
Mek,PKA,"Akt,PKC,Raf",7.474598607083861e-266
Mek,PKA,"Akt,PKC,Raf",7.474598607083861e-266
Mek,PKA,"Akt,PKC,Raf",7.474598607083861e-266
Mek,PKA,"Akt,PKC,Raf",7.474598607083861e-266
Mek,PKA,"Akt,PKC,Raf",7.474598607083861e-266
Mek,PKA,"Akt,PKC,Raf",7.474598607083861e-266
Mek,PKA,"Akt,PKC,Raf",7.474598607083861e-266
Mek,PKA,"Akt,PKC,Raf",7.474598607083861e-266
Mek,PKA,"Akt,PKC,Raf",7.474598607083861e-266
Mek,PKA,"Akt,PKC,Raf",7.474598607083861e-266
Mek,PKC,"Akt,Jnk,Raf",9.957046843331115e-161
Mek,PKC,"Akt,Jnk,Raf",9.957046843331115e-161
Mek,PKC,"Akt,Jnk,Raf",9.957046843331115e-161
Mek,PKC,"Akt,Jnk,Raf",9.957046843331115e-161
Mek,PKC,"Akt,Jnk,Raf",9.957046843331115e-161
Mek,PKC,"Akt,Jnk,Raf",9.957046843331115e-161
Mek,PKC,"Akt,Jnk,Raf",9.957046843331115e-161
Mek,PKC,"Akt,Jnk,Raf",9.957046843331115e-161
Mek,PKC,"Akt,Jnk,Raf",9.957046843331115e-161
Mek,PKC,"Akt,Jnk,Raf",9.957046843331115e-161
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,PKC,"Akt,Mek,Raf",0.0
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
