node_i,node_j,condition,p_value
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,PKC,"Jnk,Raf",1.1794471138781333e-174
P38,Raf,"PKA,PKC",0.3295761345913118
P38,Raf,"PKA,PKC",0.3295761345913118
P38,Raf,"PKA,PKC",0.3295761345913118
P38,Raf,"PKA,PKC",0.3295761345913118
P38,Raf,"PKA,PKC",0.3295761345913118
P38,Raf,"PKA,PKC",0.3295761345913118
P38,Raf,"PKA,PKC",0.3295761345913118
P38,Raf,"PKA,PKC",0.3295761345913118
P38,Raf,"PKA,PKC",0.3295761345913118
P38,Raf,"PKA,PKC",0.3295761345913118
PKA,PKC,"P38,Raf",0.0
PKA,PKC,"P38,Raf",0.0
PKA,PKC,"P38,Raf",0.0
PKA,PKC,"P38,Raf",0.0
PKA,PKC,"P38,Raf",0.0
PKA,PKC,"P38,Raf",0.0
PKA,PKC,"P38,Raf",0.0
PKA,PKC,"P38,Raf",0.0
PKA,PKC,"P38,Raf",0.0
PKA,PKC,"P38,Raf",0.0
PKA,PKC,"P38,Raf",0.0
PKA,PKC,"P38,Raf",0.0
PKA,PKC,"P38,Raf",0.0
PKA,PKC,"P38,Raf",0.0
PKA,PKC,"P38,Raf",0.0
PKA,Raf,"Jnk,P38",0.0
PKA,Raf,"Jnk,P38",0.0
PKA,Raf,"Jnk,P38",0.0
PKA,Raf,"Jnk,P38",0.0
PKA,Raf,"Jnk,P38",0.0
PKA,Raf,"Jnk,P38",0.0
PKA,Raf,"Jnk,P38",0.0
PKA,Raf,"Jnk,P38",0.0
PKA,Raf,"Jnk,P38",0.0
PKA,Raf,"Jnk,P38",0.0
PKA,Raf,"Jnk,P38",0.0
PKA,Raf,"Jnk,P38",0.0
PKA,Raf,"Jnk,P38",0.0
PKA,Raf,"Jnk,P38",0.0
PKA,Raf,"Jnk,P38",0.0
PKC,Raf,"Jnk,P38",2.803167941458165e-309
PKC,Raf,"Jnk,P38",2.803167941458165e-309
PKC,Raf,"Jnk,P38",2.803167941458165e-309
PKC,Raf,"Jnk,P38",2.803167941458165e-309
PKC,Raf,"Jnk,P38",2.803167941458165e-309
PKC,Raf,"Jnk,P38",2.803167941458165e-309
PKC,Raf,"Jnk,P38",2.803167941458165e-309
PKC,Raf,"Jnk,P38",2.803167941458165e-309
PKC,Raf,"Jnk,P38",2.803167941458165e-309
PKC,Raf,"Jnk,P38",2.803167941458165e-309
PKC,Raf,"Jnk,P38",2.803167941458165e-309
PKC,Raf,"Jnk,P38",2.803167941458165e-309
PKC,Raf,"Jnk,P38",2.803167941458165e-309
PKC,Raf,"Jnk,P38",2.803167941458165e-309
PKC,Raf,"Jnk,P38",2.803167941458165e-309
Akt,Erk,"Jnk,Mek,PKA",0.0
Akt,Jnk,"Erk,Mek,PKA",0.31633103454111067
Akt,Mek,"Erk,Jnk,PKA",0.0004365767732677704
Akt,PKA,"Erk,Jnk,Mek",9.561499706574835e-115
Jnk,Mek,"Akt,P38,PKC",3.9278768665937075e-34
Jnk,Mek,"Akt,P38,PKC",3.9278768665937075e-34
Jnk,Mek,"Akt,P38,PKC",3.9278768665937075e-34
Jnk,Mek,"Akt,P38,PKC",3.9278768665937075e-34
Jnk,P38,"Mek,PKA,PKC",0.09346060405879111
Jnk,P38,"Mek,PKA,PKC",0.09346060405879111
Jnk,P38,"Mek,PKA,PKC",0.09346060405879111
Jnk,PKA,"Akt,P38,PKC",6.3349331378777e-311
Jnk,PKA,"Akt,P38,PKC",6.3349331378777e-311
Jnk,PKA,"Akt,P38,PKC",6.3349331378777e-311
Jnk,PKA,"Akt,P38,PKC",6.3349331378777e-311
Jnk,PKC,"Akt,P38,PKA",2.4172819756898493e-305
Jnk,PKC,"Akt,P38,PKA",2.4172819756898493e-305
Jnk,PKC,"Akt,P38,PKA",2.4172819756898493e-305
Jnk,PKC,"Akt,P38,PKA",2.4172819756898493e-305
Mek,PKA,"Akt,Jnk,Raf",4.356365663459024e-224
Mek,PKA,"Akt,Jnk,Raf",4.356365663459024e-224
Mek,PKA,"Akt,Jnk,Raf",4.356365663459024e-224
Mek,PKA,"Akt,Jnk,Raf",4.356365663459024e-224
Mek,PKA,"Akt,Jnk,Raf",4.356365663459024e-224
Mek,PKA,"Akt,Jnk,Raf",4.356365663459024e-224
Mek,PKA,"Akt,Jnk,Raf",4.356365663459024e-224
Mek,PKA,"Akt,Jnk,Raf",4.356365663459024e-224
Mek,PKA,"Akt,Jnk,Raf",4.356365663459024e-224
Mek,PKA,"Akt,Jnk,Raf",4.356365663459024e-224
Mek,PKC,"Akt,Jnk,Raf",1.7561079690921224e-132
Mek,PKC,"Akt,Jnk,Raf",1.7561079690921224e-132
Mek,PKC,"Akt,Jnk,Raf",1.7561079690921224e-132
Mek,PKC,"Akt,Jnk,Raf",1.7561079690921224e-132
Mek,PKC,"Akt,Jnk,Raf",1.7561079690921224e-132
Mek,PKC,"Akt,Jnk,Raf",1.7561079690921224e-132
Mek,PKC,"Akt,Jnk,Raf",1.7561079690921224e-132
Mek,PKC,"Akt,Jnk,Raf",1.7561079690921224e-132
Mek,PKC,"Akt,Jnk,Raf",1.7561079690921224e-132
Mek,PKC,"Akt,Jnk,Raf",1.7561079690921224e-132
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
Mek,Raf,"Akt,Jnk,PKC",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,PKC,"Jnk,P38,Raf",0.0
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
