node_i,node_j,p_value
HomeBase,Cushioning,0.9588579677086941
HomeBase,DrivHist,0.6471394211415398
HomeBase,ILiCost,0.9557234172065437
HomeBase,MedCost,0.8338078465084049
HomeBase,OtherCar,0.5285180049479064
HomeBase,OtherCarCost,0.3090623563006352
HomeBase,PropCost,0.9589768843896875
ILiCost,DrivHist,0.5867985662978366
MakeModel,Airbag,0.15009833538672188
MakeModel,AntiTheft,0.9365024449940716
MakeModel,Antilock,3.6870171263726867e-119
MakeModel,CarValue,4.514811380019338e-230
MakeModel,Cushioning,0.9999999996420056
MakeModel,DrivHist,0.775131104904565
MakeModel,DrivQuality,0.0916778000601253
MakeModel,DrivingSkill,0.059604373424219946
MakeModel,HomeBase,0.05728766888299226
MakeModel,ILiCost,0.051804847271419784
MakeModel,MedCost,0.15773604023524015
MakeModel,Mileage,0.1217120895667903
MakeModel,OtherCar,0.9562641462658615
MakeModel,OtherCarCost,0.3791338854530259
MakeModel,PropCost,0.19947609293291868
MakeModel,SeniorTrain,0.08084150243624477
MakeModel,Theft,0.05930020587215529
MakeModel,ThisCarCost,0.44398749025329504
MedCost,Airbag,0.10552388293149007
MedCost,Cushioning,3.141465890953122e-83
MedCost,DrivHist,0.056598885287576554
MedCost,ILiCost,0.8588743884121242
Mileage,Airbag,0.5117799004641561
Mileage,AntiTheft,0.38010750655519415
Mileage,Antilock,0.29561688063460906
Mileage,CarValue,2.98518434349183e-29
Mileage,Cushioning,0.8616383867171264
Mileage,DrivHist,0.3155058001356408
Mileage,DrivingSkill,0.10109014867157633
Mileage,HomeBase,0.21769946760944206
Mileage,ILiCost,0.34757078036074157
Mileage,MedCost,0.37518769870828333
Mileage,OtherCar,0.8233325777469748
Mileage,OtherCarCost,0.18148051554169206
Mileage,PropCost,0.9920578072108053
Mileage,SeniorTrain,0.23715733443608714
Mileage,Theft,0.40469496543290984
Mileage,ThisCarCost,0.8825852560862287
OtherCar,Airbag,0.21044778921566024
OtherCar,Cushioning,0.07534129180872086
OtherCar,DrivHist,0.8422245281322409
OtherCar,ILiCost,0.08594341853183002
OtherCar,MedCost,0.1628143936076078
OtherCarCost,Airbag,0.8108909192423914
OtherCarCost,Cushioning,0.1577710364492195
OtherCarCost,DrivHist,0.07815267420799347
OtherCarCost,ILiCost,2.665116019769391e-10
OtherCarCost,MedCost,0.1942886229242338
OtherCarCost,OtherCar,0.9307704687284665
PropCost,Airbag,0.2561529349390685
PropCost,Cushioning,0.9651502202358924
PropCost,DrivHist,0.10687442804760947
PropCost,ILiCost,0.5272827723352301
PropCost,MedCost,0.6743849484904328
PropCost,OtherCar,0.1692072461420926
PropCost,OtherCarCost,0.0
RiskAversion,Accident,0.1729578730784465
RiskAversion,Airbag,0.14038947576161634
RiskAversion,AntiTheft,0.0
RiskAversion,Antilock,0.8199305927699536
RiskAversion,CarValue,0.20407745988151824
RiskAversion,Cushioning,0.19054956184261287
RiskAversion,DrivHist,3.0962096525256466e-55
RiskAversion,DrivQuality,0.16554696498898286
RiskAversion,DrivingSkill,2.2915975499030452e-70
RiskAversion,HomeBase,2.486887354058123e-128
RiskAversion,ILiCost,0.0838593401281414
RiskAversion,MakeModel,0.13576144061212742
RiskAversion,MedCost,0.6431441676952756
RiskAversion,Mileage,0.18434400760052363
RiskAversion,OtherCar,0.17037182823185493
RiskAversion,OtherCarCost,0.09061799791003541
RiskAversion,PropCost,0.05699417370431071
RiskAversion,RuggedAuto,0.5736731959873906
RiskAversion,SeniorTrain,8.236608695523649e-27
RiskAversion,Theft,0.6112662284983428
RiskAversion,ThisCarCost,0.20102912749246496
RiskAversion,ThisCarDam,0.17092614829805228
RiskAversion,VehicleYear,0.47994159468003195
RuggedAuto,Accident,0.06970618093317497
RuggedAuto,Airbag,0.9846171232903479
RuggedAuto,AntiTheft,0.6710279790603242
RuggedAuto,Antilock,0.061073700795477776
RuggedAuto,CarValue,0.15111943931471342
RuggedAuto,Cushioning,0.0
RuggedAuto,DrivHist,0.9546165615678173
RuggedAuto,DrivQuality,0.11162297736171561
RuggedAuto,DrivingSkill,0.3043248642460434
RuggedAuto,HomeBase,0.4388855525656144
RuggedAuto,ILiCost,0.07761955009243236
RuggedAuto,MakeModel,0.0
RuggedAuto,MedCost,0.062202688902547106
RuggedAuto,Mileage,0.10052964549400056
RuggedAuto,OtherCar,0.3987157318425059
RuggedAuto,OtherCarCost,0.9682813019921377
RuggedAuto,PropCost,0.05578172504911814
RuggedAuto,SeniorTrain,0.34438645350851854
RuggedAuto,Theft,0.4408526031989991
RuggedAuto,ThisCarCost,0.9999283195976618
SeniorTrain,Airbag,0.3929227705851245
SeniorTrain,AntiTheft,0.18268105336500248
SeniorTrain,CarValue,0.05331586027387347
SeniorTrain,Cushioning,0.059476711659110455
SeniorTrain,DrivHist,0.6563863258429803
SeniorTrain,HomeBase,0.20032744161682003
SeniorTrain,ILiCost,0.8793545431622543
SeniorTrain,MedCost,0.052357989057431734
SeniorTrain,OtherCar,0.7506416889764056
SeniorTrain,OtherCarCost,0.6202037887459539
SeniorTrain,PropCost,0.2907115328125641
SeniorTrain,Theft,0.3131594879449881
SeniorTrain,ThisCarCost,0.4929038345691522
SocioEcon,Accident,0.3885051186779989
SocioEcon,Airbag,0.06421520496851367
SocioEcon,AntiTheft,0.7156488188742475
SocioEcon,Antilock,0.9848054328623198
SocioEcon,CarValue,0.07956638928620632
SocioEcon,Cushioning,0.8752137941698296
SocioEcon,DrivHist,0.4426334462776301
SocioEcon,DrivQuality,0.40884033315749874
SocioEcon,DrivingSkill,0.06872095377487741
SocioEcon,HomeBase,0.0
SocioEcon,ILiCost,0.6609720855208467
SocioEcon,MakeModel,3.9289130624575887e-233
SocioEcon,MedCost,0.46016092455651353
SocioEcon,Mileage,0.12745856523217655
SocioEcon,OtherCar,0.520509828999236
SocioEcon,OtherCarCost,0.1577755600600919
SocioEcon,PropCost,0.22398529705071318
SocioEcon,RiskAversion,0.6321619944244826
SocioEcon,RuggedAuto,0.1655596471354795
SocioEcon,SeniorTrain,0.12096702987656384
SocioEcon,Theft,0.2566722758054023
SocioEcon,ThisCarCost,0.8534817362453593
SocioEcon,ThisCarDam,0.052586382116185784
SocioEcon,VehicleYear,0.11825696947611815
Theft,Airbag,0.5726165949817261
Theft,AntiTheft,0.651150091719491
Theft,CarValue,0.03257249740661971
Theft,Cushioning,0.06673671203268207
Theft,DrivHist,0.8555293284943408
Theft,HomeBase,0.6511241086587645
Theft,ILiCost,0.40630663628057306
Theft,MedCost,0.49222117148379263
Theft,OtherCar,0.738480432652946
Theft,OtherCarCost,0.8653973822040322
Theft,PropCost,0.30965171252632095
ThisCarCost,Airbag,0.1510137778838629
ThisCarCost,AntiTheft,0.0838625999495757
ThisCarCost,CarValue,0.0
ThisCarCost,Cushioning,0.9922780293238309
ThisCarCost,DrivHist,0.36139446630124833
ThisCarCost,HomeBase,0.7083397757068198
ThisCarCost,ILiCost,0.05379571536705492
ThisCarCost,MedCost,0.1448931830726448
ThisCarCost,OtherCar,0.05347688412069949
ThisCarCost,OtherCarCost,0.16033440002100766
ThisCarCost,PropCost,6.940831073467958e-265
ThisCarCost,Theft,0.08844901054809508
ThisCarDam,Accident,0.0
ThisCarDam,Airbag,0.09577219644612689
ThisCarDam,AntiTheft,0.15617925054098808
ThisCarDam,Antilock,0.6670674870539122
ThisCarDam,CarValue,0.5462771492494791
ThisCarDam,Cushioning,0.09107372231027105
ThisCarDam,DrivHist,0.6395966478974917
ThisCarDam,DrivQuality,0.09912104262181105
ThisCarDam,DrivingSkill,0.8229780693675728
ThisCarDam,HomeBase,0.3881411145784099
ThisCarDam,ILiCost,0.7022669068156793
ThisCarDam,MakeModel,0.6154492311404804
ThisCarDam,MedCost,0.9986913297846448
ThisCarDam,Mileage,0.9073904754891302
ThisCarDam,OtherCar,0.5863473757266053
ThisCarDam,OtherCarCost,0.9999999995083659
ThisCarDam,PropCost,0.7335486959079963
ThisCarDam,RuggedAuto,0.0555642444305532
ThisCarDam,SeniorTrain,0.13073742868109112
ThisCarDam,Theft,0.9714735193269401
ThisCarDam,ThisCarCost,2.775023380561712e-257
VehicleYear,Accident,0.09073194725034744
VehicleYear,Airbag,0.0
VehicleYear,AntiTheft,0.6726407848051071
VehicleYear,Antilock,6.309797107493068e-24
VehicleYear,CarValue,3.818778242583743e-250
VehicleYear,Cushioning,0.18667998419818577
VehicleYear,DrivHist,0.8402531160409091
VehicleYear,DrivQuality,0.9922212146110988
VehicleYear,DrivingSkill,0.9878185189875082
VehicleYear,HomeBase,0.22801243516827557
VehicleYear,ILiCost,0.12062992306653801
VehicleYear,MakeModel,0.6332439271027486
VehicleYear,MedCost,0.38183751932787896
VehicleYear,Mileage,0.7471477535595364
VehicleYear,OtherCar,0.09427223505078607
VehicleYear,OtherCarCost,0.31866258437960515
VehicleYear,PropCost,0.09095139949366639
VehicleYear,RuggedAuto,4.0162479732724873e-10
VehicleYear,SeniorTrain,0.2856979959499687
VehicleYear,Theft,0.2739935696265141
VehicleYear,ThisCarCost,0.07539758609642704
VehicleYear,ThisCarDam,0.07106712612166174
