node_i,node_j,p_value
Antilock,CarValue,0.04966883442840268
Antilock,Cushioning,0.8644557234120231
Antilock,DrivHist,0.1486992395790999
Antilock,DrivingSkill,0.09255957003549287
Antilock,HomeBase,0.9376394141477968
Antilock,ILiCost,0.05896289255895541
Antilock,MedCost,0.24548477949573885
Antilock,OtherCar,0.8243078554670761
Antilock,OtherCarCost,0.09175104953863876
Antilock,PropCost,0.9245243077896641
Antilock,SeniorTrain,0.8095051566343853
Antilock,Theft,0.07680636050119774
Antilock,ThisCarCost,0.07450244078635522
CarValue,Airbag,6.235189933697075e-198
CarValue,AntiTheft,0.9552820223214344
CarValue,Cushioning,0.10248496243680852
CarValue,DrivHist,0.8596537280649841
CarValue,HomeBase,0.48887958019704175
CarValue,ILiCost,0.06302738336047806
CarValue,MedCost,0.6250489568324057
CarValue,OtherCar,0.6552201806191518
CarValue,OtherCarCost,0.5555006542112968
CarValue,PropCost,0.1581796082881979
Cushioning,Airbag,4.502894123400494e-164
Cushioning,DrivHist,0.2554479898300386
Cushioning,ILiCost,0.6911420360264235
DrivQuality,Airbag,0.7796308961852952
DrivQuality,AntiTheft,0.29193471189672654
DrivQuality,Antilock,0.1740532859715204
DrivQuality,CarValue,0.17711203998450553
DrivQuality,Cushioning,0.9471430352119452
DrivQuality,DrivHist,0.08913947621122997
DrivQuality,DrivingSkill,3.755463647701503e-122
DrivQuality,HomeBase,0.36182979165376705
DrivQuality,ILiCost,0.12752857535092957
DrivQuality,MedCost,0.08798076798644813
DrivQuality,Mileage,0.5288099156112178
DrivQuality,OtherCar,0.7676570234630817
DrivQuality,OtherCarCost,0.41001011192437437
DrivQuality,PropCost,0.10860027921853488
DrivQuality,SeniorTrain,6.7261502200211075e-12
DrivQuality,Theft,0.1447790585752916
DrivQuality,ThisCarCost,0.1760810309380827
DrivingSkill,Airbag,0.09545926409669153
DrivingSkill,AntiTheft,0.4008344200307321
DrivingSkill,CarValue,0.29883693415584384
DrivingSkill,Cushioning,0.21352377002379763
DrivingSkill,DrivHist,0.0
DrivingSkill,HomeBase,0.07445169702245048
DrivingSkill,ILiCost,0.793032361142324
DrivingSkill,MedCost,0.3073516810042391
DrivingSkill,OtherCar,0.14972360094020626
DrivingSkill,OtherCarCost,0.9855124253176364
DrivingSkill,PropCost,0.37672643472540873
DrivingSkill,SeniorTrain,0.6960778838123044
DrivingSkill,Theft,0.005603804079853479
DrivingSkill,ThisCarCost,0.05899723578025154
GoodStudent,Accident,0.17236719249221225
GoodStudent,Age,3.962230618107535e-183
GoodStudent,Airbag,0.38254664509163305
GoodStudent,AntiTheft,0.7983214948317496
GoodStudent,Antilock,0.11372957531108728
GoodStudent,CarValue,0.42435410828572784
GoodStudent,Cushioning,0.7871791218972273
GoodStudent,DrivHist,0.3417795069865841
GoodStudent,DrivQuality,0.0940372173486691
GoodStudent,DrivingSkill,0.2957327216342115
GoodStudent,HomeBase,0.005824719860775648
GoodStudent,ILiCost,0.9623428845655585
GoodStudent,MakeModel,0.07374203116899661
GoodStudent,MedCost,0.7475164027914705
GoodStudent,Mileage,0.589589189885591
GoodStudent,OtherCar,0.4623501700141759
GoodStudent,OtherCarCost,0.8965942882156617
GoodStudent,PropCost,0.4318556741975962
GoodStudent,RiskAversion,0.4473598596595797
GoodStudent,RuggedAuto,0.22893132893094986
GoodStudent,SeniorTrain,0.28887116504276455
GoodStudent,SocioEcon,2.9849860537626685e-25
GoodStudent,Theft,0.529180930046043
GoodStudent,ThisCarCost,0.11537190623315594
GoodStudent,ThisCarDam,0.14905270383740268
GoodStudent,VehicleYear,0.09872715580408516
HomeBase,Airbag,0.2590490134544225
HomeBase,AntiTheft,0.06852958013643644
HomeBase,Cushioning,0.42057103744832547
HomeBase,DrivHist,0.4241412154588146
HomeBase,ILiCost,0.8564575915385728
HomeBase,MedCost,0.4934645136690059
HomeBase,OtherCar,0.7885791946945564
HomeBase,OtherCarCost,0.0808191272085115
HomeBase,PropCost,0.8560280120569321
ILiCost,DrivHist,0.10203200225931662
MakeModel,Airbag,0.3827770552792491
MakeModel,AntiTheft,0.33440771043054074
MakeModel,Antilock,5.008723082967373e-84
MakeModel,CarValue,7.704178089722824e-119
MakeModel,Cushioning,0.9999999999870659
MakeModel,DrivHist,0.82920695631334
MakeModel,DrivQuality,0.13254511165458027
MakeModel,DrivingSkill,0.4514641864842458
MakeModel,HomeBase,0.38465163834712573
MakeModel,ILiCost,0.16449715996390823
MakeModel,MedCost,0.1873692330352157
MakeModel,Mileage,0.4209999042181613
MakeModel,OtherCar,0.8481936885306188
MakeModel,OtherCarCost,0.9689671942815206
MakeModel,PropCost,0.5940794970082678
MakeModel,SeniorTrain,0.546063918736611
MakeModel,Theft,0.1279790535081724
MakeModel,ThisCarCost,0.09176438564724342
MedCost,Airbag,0.13540770134524477
MedCost,Cushioning,4.955121226040026e-81
MedCost,DrivHist,0.6069751090060014
MedCost,ILiCost,0.2527079887696593
Mileage,Airbag,0.7104648148024924
Mileage,AntiTheft,0.6407648116919493
Mileage,Antilock,0.7513569914616751
Mileage,CarValue,2.1354750172867612e-39
Mileage,Cushioning,0.28466434534838486
Mileage,DrivHist,0.07260315424879142
Mileage,DrivingSkill,0.3591530354441234
Mileage,HomeBase,0.3351648567185782
Mileage,ILiCost,0.05651331104239307
Mileage,MedCost,0.3139558160302965
Mileage,OtherCar,0.20201825147663072
Mileage,OtherCarCost,0.18483971716028366
Mileage,PropCost,0.09235212832048818
Mileage,SeniorTrain,0.9870129882062114
Mileage,Theft,0.08847266914167166
Mileage,ThisCarCost,0.7166666371970751
OtherCar,Airbag,0.4688707291647156
OtherCar,Cushioning,0.3884049992533752
OtherCar,DrivHist,0.1674484237785076
OtherCar,ILiCost,0.35705236217246294
OtherCar,MedCost,0.26673656946709295
OtherCarCost,Airbag,0.17479063040851617
OtherCarCost,Cushioning,0.9327437024034761
OtherCarCost,DrivHist,0.25795567752318665
OtherCarCost,ILiCost,0.12158469127069887
OtherCarCost,MedCost,0.9562583191212399
OtherCarCost,OtherCar,0.20569763434656058
PropCost,Airbag,0.37324883486312466
PropCost,Cushioning,0.20658629034382275
PropCost,DrivHist,0.819871830326687
PropCost,ILiCost,0.0551959539218935
PropCost,MedCost,0.0902637010502851
PropCost,OtherCar,0.4907638474421884
PropCost,OtherCarCost,0.0
RiskAversion,Accident,0.5257183998828072
RiskAversion,Airbag,0.5529554432851229
RiskAversion,AntiTheft,0.0
RiskAversion,Antilock,0.6670920605079347
RiskAversion,CarValue,0.30373788535974827
RiskAversion,Cushioning,0.3155910989875633
RiskAversion,DrivHist,2.518196557605281e-100
RiskAversion,DrivQuality,1.2440306661484272e-19
RiskAversion,DrivingSkill,6.31524190478438e-56
RiskAversion,HomeBase,7.803539441140824e-86
RiskAversion,ILiCost,0.5996864289976769
RiskAversion,MakeModel,0.605902073853389
RiskAversion,MedCost,0.2426270838564597
RiskAversion,Mileage,0.20623387906771828
RiskAversion,OtherCar,0.47921787084484924
RiskAversion,OtherCarCost,0.709926145969749
RiskAversion,PropCost,0.7465774957134274
RiskAversion,RuggedAuto,0.31390970964184806
RiskAversion,SeniorTrain,2.2568675743215263e-19
RiskAversion,Theft,0.08115428779691287
RiskAversion,ThisCarCost,0.7755369967998623
RiskAversion,ThisCarDam,0.6280838812440159
RiskAversion,VehicleYear,0.5939452679995816
RuggedAuto,Accident,0.9999998233554015
RuggedAuto,Airbag,0.08588715068330763
RuggedAuto,AntiTheft,0.11065850943669922
RuggedAuto,Antilock,0.9550412849599993
RuggedAuto,CarValue,0.20756978440281626
RuggedAuto,Cushioning,0.0
RuggedAuto,DrivHist,0.10833463593551056
RuggedAuto,DrivQuality,0.4602227089208659
RuggedAuto,DrivingSkill,0.386289408010789
RuggedAuto,HomeBase,0.37711002502053315
RuggedAuto,ILiCost,0.08912997012427823
RuggedAuto,MakeModel,5.0784672670817274e-279
RuggedAuto,MedCost,0.6184484955291374
RuggedAuto,Mileage,0.10086027727635542
RuggedAuto,OtherCar,0.45184759410365605
RuggedAuto,OtherCarCost,0.5411433183335517
RuggedAuto,PropCost,0.9405108803953697
RuggedAuto,SeniorTrain,0.2539930140868015
RuggedAuto,Theft,0.8266607888579055
RuggedAuto,ThisCarCost,0.25141215268157663
SeniorTrain,Airbag,0.975140701677251
SeniorTrain,AntiTheft,0.10026742635781492
SeniorTrain,CarValue,0.8212764048443646
SeniorTrain,Cushioning,0.2567062544391158
SeniorTrain,DrivHist,0.8217144224861187
SeniorTrain,HomeBase,0.11767385943757779
SeniorTrain,ILiCost,0.33246075101965294
SeniorTrain,MedCost,0.587907238314368
SeniorTrain,OtherCar,0.14591273321273812
SeniorTrain,OtherCarCost,0.26842693702834586
SeniorTrain,PropCost,0.1166585045104176
SeniorTrain,Theft,0.32027259112614775
SeniorTrain,ThisCarCost,0.5056515461245067
SocioEcon,Accident,0.7715829476858425
SocioEcon,Airbag,0.6374853847417451
SocioEcon,AntiTheft,0.8338589127118778
SocioEcon,Antilock,0.421883019328696
SocioEcon,CarValue,0.4802274408697256
SocioEcon,Cushioning,0.9999999999885896
SocioEcon,DrivHist,0.41041414827016887
SocioEcon,DrivQuality,0.13128585642366364
SocioEcon,DrivingSkill,0.12267832320457493
SocioEcon,HomeBase,0.0
SocioEcon,ILiCost,0.2139883064747145
SocioEcon,MakeModel,1.0641305650828e-310
SocioEcon,MedCost,0.3351811137315466
SocioEcon,Mileage,0.9970782508489777
SocioEcon,OtherCar,0.924754302830475
SocioEcon,OtherCarCost,0.07780599013240924
SocioEcon,PropCost,0.15042655952945203
SocioEcon,RiskAversion,0.9591412962206446
SocioEcon,RuggedAuto,0.9963891490209349
SocioEcon,SeniorTrain,0.06093759176724587
SocioEcon,Theft,0.10372666746592245
SocioEcon,ThisCarCost,0.91786572957119
SocioEcon,ThisCarDam,0.7207614855294242
SocioEcon,VehicleYear,0.06337739231998392
Theft,Airbag,0.05339350691854782
Theft,AntiTheft,0.17330545537999525
Theft,CarValue,0.021594326519227942
Theft,Cushioning,0.6502358563040915
Theft,DrivHist,0.6830633542978433
Theft,HomeBase,0.28162812758623995
Theft,ILiCost,0.15279432874052623
Theft,MedCost,0.565147889454277
Theft,OtherCar,0.2706048926150785
Theft,OtherCarCost,0.6205938167997062
Theft,PropCost,0.3566517071332062
ThisCarCost,Airbag,0.3545944109696627
ThisCarCost,AntiTheft,0.846355809168547
ThisCarCost,CarValue,0.0
ThisCarCost,Cushioning,0.45187425223815963
ThisCarCost,DrivHist,0.22283405324912145
ThisCarCost,HomeBase,0.9445301966781704
ThisCarCost,ILiCost,0.07381578546774908
ThisCarCost,MedCost,0.10100015606603624
ThisCarCost,OtherCar,0.4067157936153818
ThisCarCost,OtherCarCost,0.8445469164861075
ThisCarCost,PropCost,1.1576810845386074e-199
ThisCarCost,Theft,0.14232649167252825
ThisCarDam,Accident,0.0
ThisCarDam,Airbag,0.7526447199179008
ThisCarDam,AntiTheft,0.07391225779997875
ThisCarDam,Antilock,0.14082095002839717
ThisCarDam,CarValue,0.6724621013119008
ThisCarDam,Cushioning,0.3169655186951116
ThisCarDam,DrivHist,0.2556606016156292
ThisCarDam,DrivQuality,0.5868779161088438
ThisCarDam,DrivingSkill,0.07656473161385911
ThisCarDam,HomeBase,0.11020996382485843
ThisCarDam,ILiCost,0.8351369444091701
ThisCarDam,MakeModel,0.11768909435829894
ThisCarDam,MedCost,0.43534051104579324
ThisCarDam,Mileage,0.8435515044258238
ThisCarDam,OtherCar,0.2324343508355241
ThisCarDam,OtherCarCost,0.9999999999906204
ThisCarDam,PropCost,0.2768877138524869
ThisCarDam,RuggedAuto,0.07459752805088424
ThisCarDam,SeniorTrain,0.11012135726083239
ThisCarDam,Theft,0.11742678622122507
ThisCarDam,ThisCarCost,4.099407515271378e-149
VehicleYear,Accident,0.22887769800723937
VehicleYear,Airbag,0.0
VehicleYear,AntiTheft,0.20901199197143047
VehicleYear,Antilock,3.3369233749703398e-37
VehicleYear,CarValue,1.4911138852337915e-103
VehicleYear,Cushioning,0.06787498854870262
VehicleYear,DrivHist,0.16591685077992338
VehicleYear,DrivQuality,0.5529327963577437
VehicleYear,DrivingSkill,0.216579888117724
VehicleYear,HomeBase,0.0672072817432384
VehicleYear,ILiCost,0.6325997136478272
VehicleYear,MakeModel,0.1411554531858973
VehicleYear,MedCost,0.4699974981685222
VehicleYear,Mileage,0.6961617078764064
VehicleYear,OtherCar,0.4606663860616642
VehicleYear,OtherCarCost,0.48489648660610574
VehicleYear,PropCost,0.0685182535833343
VehicleYear,RuggedAuto,8.029389963968734e-11
VehicleYear,SeniorTrain,0.5946893028676093
VehicleYear,Theft,0.08444241861413956
VehicleYear,ThisCarCost,0.18616750836455837
VehicleYear,ThisCarDam,0.23325808967175846
